trace_name,trace_start_time,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,name,trace_name_original
"bucket0$223,:3,:6001",2014-03-16T10:36:59.160000,MQ,LAM,14.81292,-61.16314,1240.0,1868.0,1929.0,1868,100.0,ZNE,train,manuel,MQ_LAM_20140316_103717
"bucket1$35,:3,:6001",2014-03-16T18:45:14.620000,MQ,LAM,14.81292,-61.16314,1240.0,877.0,,877,100.0,ZNE,test,manuel,MQ_LAM_20140316_184523
"bucket0$224,:3,:6001",2014-03-16T18:44:29.009900,MQ,MLM,14.7846,-61.1786,370.0,4697.0,,4697,100.0,ZNE,train,manuel,MQ_MLM_20140316_184515
"bucket1$36,:3,:6001",2014-03-16T18:44:52.029900,MQ,GBM,14.799451,-61.159276,800.0,2402.0,,2402,100.0,ZNE,test,manuel,MQ_GBM_20140316_184516
"bucket0$225,:3,:6001",2014-03-16T18:44:40.989900,MQ,BAM,14.8171,-61.1445,670.0,3562.0,,3562,100.0,ZNE,train,manuel,MQ_BAM_20140316_184516
"bucket1$37,:3,:6001",2014-03-16T18:44:29.510000,WI,SAM,14.84108,-61.1638,485.0,4730.0,,4730,100.0,ZNE,test,manuel,WI_SAM_20140316_184516
"bucket2$34,:3,:6001",2014-03-16T18:45:06.950000,MQ,IA2,14.80307,-61.20515,289.0,990.0,1655.0,990,100.0,ZNE,dev,manuel,MQ_IA2_20140316_184516
"bucket0$226,:3,:6001",2014-03-16T19:37:36.510000,MQ,LAM,14.81292,-61.16314,1240.0,2595.0,2669.0,2595,100.0,ZNE,train,manuel,MQ_LAM_20140316_193802
"bucket0$227,:3,:6001",2014-03-16T19:37:55.179900,MQ,MLM,14.7846,-61.1786,370.0,780.0,,780,100.0,ZNE,train,manuel,MQ_MLM_20140316_193802
"bucket0$228,:3,:6001",2014-03-16T19:37:43.639900,MQ,GBM,14.799451,-61.159276,800.0,1939.0,,1939,100.0,ZNE,train,manuel,MQ_GBM_20140316_193803
"bucket0$229,:3,:6001",2014-03-16T19:37:41.650000,MQ,IA2,14.80307,-61.20515,289.0,2142.0,2238.0,2142,100.0,ZNE,train,manuel,MQ_IA2_20140316_193803
"bucket0$230,:3,:6001",2014-03-16T19:37:55.129900,MQ,CPM,14.8168,-61.2074,242.0,825.0,,825,100.0,ZNE,train,manuel,MQ_CPM_20140316_193803
"bucket0$231,:3,:6001",2014-03-16T19:37:57.469900,MQ,BAM,14.8171,-61.1445,670.0,622.0,,622,100.0,ZNE,train,manuel,MQ_BAM_20140316_193803
"bucket0$232,:3,:6001",2014-03-16T23:39:58.649900,MQ,GBM,14.799451,-61.159276,800.0,1543.0,,1543,100.0,ZNE,train,manuel,MQ_GBM_20140316_234014
"bucket0$233,:3,:6001",2014-03-16T23:39:57.310000,MQ,LAM,14.81292,-61.16314,1240.0,1682.0,1838.0,1682,100.0,ZNE,train,manuel,MQ_LAM_20140316_234014
"bucket0$234,:3,:6001",2014-03-16T23:40:03.539900,MQ,BAM,14.8171,-61.1445,670.0,1079.0,,1079,100.0,ZNE,train,manuel,MQ_BAM_20140316_234014
"bucket0$235,:3,:6001",2014-03-16T23:39:37.440000,MQ,IA2,14.80307,-61.20515,289.0,3690.0,3831.0,3690,100.0,ZNE,train,manuel,MQ_IA2_20140316_234014
"bucket0$236,:3,:6001",2014-03-17T17:29:56.699900,MQ,GBM,14.799451,-61.159276,800.0,5100.0,,5100,100.0,ZNE,train,manuel,MQ_GBM_20140317_173047
"bucket0$237,:3,:6001",2014-03-17T17:30:41.540000,MQ,LAM,14.81292,-61.16314,1240.0,616.0,1284.0,616,100.0,ZNE,train,manuel,MQ_LAM_20140317_173047
"bucket0$238,:3,:6001",2014-03-17T17:30:39.320000,MQ,IA2,14.80307,-61.20515,289.0,897.0,1614.0,897,100.0,ZNE,train,manuel,MQ_IA2_20140317_173048
"bucket0$239,:3,:6001",2014-03-17T17:30:31.379900,MQ,BAM,14.8171,-61.1445,670.0,1696.0,,1696,100.0,ZNE,train,manuel,MQ_BAM_20140317_173048
"bucket0$240,:3,:6001",2014-03-17T17:32:11.620000,WI,SAM,14.84108,-61.1638,485.0,3077.0,3426.0,3077,100.0,ZNE,train,manuel,WI_SAM_20140317_173242
"bucket1$38,:3,:6001",2014-03-17T17:31:50.930000,MQ,IA2,14.80307,-61.20515,289.0,5199.0,5374.0,5199,100.0,ZNE,test,manuel,MQ_IA2_20140317_173242
"bucket0$241,:3,:6001",2014-03-17T17:31:51.090000,MQ,LAM,14.81292,-61.16314,1240.0,5198.0,5319.0,5198,100.0,ZNE,train,manuel,MQ_LAM_20140317_173243
"bucket0$242,:3,:6001",2014-03-17T17:32:27.529900,MQ,MLM,14.7846,-61.1786,370.0,1602.0,,1602,100.0,ZNE,train,manuel,MQ_MLM_20140317_173243
"bucket1$39,:3,:6001",2014-03-17T17:32:35.159900,MQ,BAM,14.8171,-61.1445,670.0,856.0,,856,100.0,ZNE,test,manuel,MQ_BAM_20140317_173243
"bucket0$243,:3,:6001",2014-03-17T17:32:26.139900,MQ,GBM,14.799451,-61.159276,800.0,1789.0,,1789,100.0,ZNE,train,manuel,MQ_GBM_20140317_173244
"bucket0$244,:3,:6001",2014-03-17T17:32:45.600000,MQ,LAM,14.81292,-61.16314,1240.0,2177.0,2574.0,2177,100.0,ZNE,train,manuel,MQ_LAM_20140317_173307
"bucket0$245,:3,:6001",2014-03-17T17:32:16.709900,MQ,BAM,14.8171,-61.1445,670.0,5071.0,,5071,100.0,ZNE,train,manuel,MQ_BAM_20140317_173307
"bucket0$246,:3,:6001",2014-03-17T17:32:23.819900,MQ,GBM,14.799451,-61.159276,800.0,4394.0,,4394,100.0,ZNE,train,manuel,MQ_GBM_20140317_173307
"bucket0$247,:3,:6001",2014-03-17T17:32:17.960000,MQ,IA2,14.80307,-61.20515,289.0,5003.0,5442.0,5003,100.0,ZNE,train,manuel,MQ_IA2_20140317_173307
"bucket0$248,:3,:6001",2014-03-17T20:12:21.310000,MQ,LAM,14.81292,-61.16314,1240.0,3999.0,4145.0,3999,100.0,ZNE,train,manuel,MQ_LAM_20140317_201301
"bucket0$249,:3,:6001",2014-03-17T20:12:08.069900,MQ,GBM,14.799451,-61.159276,800.0,5339.0,,5339,100.0,ZNE,train,manuel,MQ_GBM_20140317_201301
"bucket2$35,:3,:6001",2014-03-17T20:12:27.399900,MQ,BAM,14.8171,-61.1445,670.0,3491.0,,3491,100.0,ZNE,dev,manuel,MQ_BAM_20140317_201302
"bucket0$250,:3,:6001",2014-03-17T20:29:03.020000,MQ,LAM,14.81292,-61.16314,1240.0,4053.0,4120.0,4053,100.0,ZNE,train,manuel,MQ_LAM_20140317_202943
"bucket0$251,:3,:6001",2014-03-17T20:29:01.999900,MQ,GBM,14.799451,-61.159276,800.0,4182.0,,4182,100.0,ZNE,train,manuel,MQ_GBM_20140317_202943
"bucket0$252,:3,:6001",2014-03-17T20:29:22.629900,MQ,BAM,14.8171,-61.1445,670.0,2163.0,,2163,100.0,ZNE,train,manuel,MQ_BAM_20140317_202944
"bucket0$253,:3,:6001",2014-03-17T23:53:43.350000,MQ,LAM,14.81292,-61.16314,1240.0,1265.0,2053.0,1265,100.0,ZNE,train,manuel,MQ_LAM_20140317_235356
"bucket1$40,:3,:6001",2014-03-17T23:53:10.509900,MQ,GBM,14.799451,-61.159276,800.0,4617.0,,4617,100.0,ZNE,test,manuel,MQ_GBM_20140317_235356
"bucket0$254,:3,:6001",2014-03-17T23:53:22.539900,MQ,MLM,14.7846,-61.1786,370.0,3460.0,,3460,100.0,ZNE,train,manuel,MQ_MLM_20140317_235357
"bucket0$255,:3,:6001",2014-03-17T23:53:21.699900,MQ,BAM,14.8171,-61.1445,670.0,3572.0,,3572,100.0,ZNE,train,manuel,MQ_BAM_20140317_235357
"bucket0$256,:3,:6001",2014-03-17T23:53:53.020000,MQ,IA2,14.80307,-61.20515,289.0,569.0,1320.0,569,100.0,ZNE,train,manuel,MQ_IA2_20140317_235358
"bucket0$257,:3,:6001",2014-03-18T00:24:05.940000,MQ,LAM,14.81292,-61.16314,1240.0,853.0,1109.0,853,100.0,ZNE,train,manuel,MQ_LAM_20140318_002414
"bucket0$258,:3,:6001",2014-03-18T00:23:34.309900,MQ,GBM,14.799451,-61.159276,800.0,4091.0,,4091,100.0,ZNE,train,manuel,MQ_GBM_20140318_002415
"bucket0$259,:3,:6001",2014-03-18T00:23:58.689900,MQ,BAM,14.8171,-61.1445,670.0,1680.0,,1680,100.0,ZNE,train,manuel,MQ_BAM_20140318_002415
"bucket0$260,:3,:6001",2014-03-18T05:13:15.520000,MQ,LAM,14.81292,-61.16314,1240.0,5074.0,5251.0,5074,100.0,ZNE,train,manuel,MQ_LAM_20140318_051406
"bucket2$36,:3,:6001",2014-03-18T05:13:29.789900,MQ,GBM,14.799451,-61.159276,800.0,3666.0,,3666,100.0,ZNE,dev,manuel,MQ_GBM_20140318_051406
"bucket0$261,:3,:6001",2014-03-18T05:13:34.899900,MQ,BAM,14.8171,-61.1445,670.0,3172.0,,3172,100.0,ZNE,train,manuel,MQ_BAM_20140318_051406
"bucket0$262,:3,:6001",2014-03-18T05:13:15.320000,MQ,IA2,14.80307,-61.20515,289.0,5134.0,5256.0,5134,100.0,ZNE,train,manuel,MQ_IA2_20140318_051406
"bucket0$263,:3,:6001",2014-03-18T22:14:32.110000,MQ,LAM,14.81292,-61.16314,1240.0,2213.0,,2213,100.0,ZNE,train,manuel,MQ_LAM_20140318_221454
"bucket0$264,:3,:6001",2014-03-18T22:14:46.079900,MQ,BAM,14.8171,-61.1445,670.0,825.0,,825,100.0,ZNE,train,manuel,MQ_BAM_20140318_221454
"bucket0$265,:3,:6001",2014-03-18T22:14:30.139900,MQ,GBM,14.799451,-61.159276,800.0,2443.0,,2443,100.0,ZNE,train,manuel,MQ_GBM_20140318_221454
"bucket0$266,:3,:6001",2014-03-18T22:14:01.390000,MQ,IA2,14.80307,-61.20515,289.0,5325.0,,5325,100.0,ZNE,train,manuel,MQ_IA2_20140318_221454
"bucket0$267,:3,:6001",2014-03-19T03:32:31.830000,MQ,LAM,14.81292,-61.16314,1240.0,5443.0,5499.0,5443,100.0,ZNE,train,manuel,MQ_LAM_20140319_033326
"bucket0$268,:3,:6001",2014-03-19T03:32:33.329900,MQ,BAM,14.8171,-61.1445,670.0,5302.0,,5302,100.0,ZNE,train,manuel,MQ_BAM_20140319_033326
"bucket2$37,:3,:6001",2014-03-19T03:32:37.469900,MQ,GBM,14.799451,-61.159276,800.0,4902.0,,4902,100.0,ZNE,dev,manuel,MQ_GBM_20140319_033326
"bucket0$269,:3,:6001",2014-03-19T15:54:42.370000,MQ,LAM,14.81292,-61.16314,1240.0,5004.0,5384.0,5004,100.0,ZNE,train,manuel,MQ_LAM_20140319_155532
"bucket2$38,:3,:6001",2014-03-19T15:54:57.619900,MQ,GBM,14.799451,-61.159276,800.0,3495.0,,3495,100.0,ZNE,dev,manuel,MQ_GBM_20140319_155532
"bucket0$270,:3,:6001",2014-03-19T15:55:10.999900,MQ,BAM,14.8171,-61.1445,670.0,2203.0,,2203,100.0,ZNE,train,manuel,MQ_BAM_20140319_155533
"bucket0$271,:3,:6001",2014-03-22T15:44:14.239900,MQ,BAM,14.8171,-61.1445,670.0,4665.0,,4665,100.0,ZNE,train,manuel,MQ_BAM_20140322_154500
"bucket0$272,:3,:6001",2014-03-22T15:44:51.319900,MQ,GBM,14.799451,-61.159276,800.0,984.0,,984,100.0,ZNE,train,manuel,MQ_GBM_20140322_154501
"bucket0$273,:3,:6001",2014-03-22T15:44:08.250000,MQ,LAM,14.81292,-61.16314,1240.0,5297.0,,5297,100.0,ZNE,train,manuel,MQ_LAM_20140322_154501
"bucket0$274,:3,:6001",2014-03-22T15:44:23.190000,MQ,IA2,14.80307,-61.20515,289.0,3858.0,3959.0,3858,100.0,ZNE,train,manuel,MQ_IA2_20140322_154501
"bucket0$275,:3,:6001",2014-03-22T21:47:50.900000,MQ,LAM,14.81292,-61.16314,1240.0,2486.0,2526.0,2486,100.0,ZNE,train,manuel,MQ_LAM_20140322_214815
"bucket0$276,:3,:6001",2014-03-22T21:47:40.329900,MQ,GBM,14.799451,-61.159276,800.0,3552.0,,3552,100.0,ZNE,train,manuel,MQ_GBM_20140322_214815
"bucket0$277,:3,:6001",2014-03-22T21:48:01.409900,MQ,CPM,14.8168,-61.2074,242.0,1471.0,,1471,100.0,ZNE,train,manuel,MQ_CPM_20140322_214816
"bucket0$278,:3,:6001",2014-03-22T21:47:37.349900,MQ,BAM,14.8171,-61.1445,670.0,3890.0,,3890,100.0,ZNE,train,manuel,MQ_BAM_20140322_214816
"bucket0$279,:3,:6001",2014-03-28T08:30:20.099900,MQ,GBM,14.799451,-61.159276,800.0,1235.0,,1235,100.0,ZNE,train,manuel,MQ_GBM_20140328_083032
"bucket0$280,:3,:6001",2014-03-28T08:30:05.810000,MQ,LAM,14.81292,-61.16314,1240.0,2668.0,2822.0,2668,100.0,ZNE,train,manuel,MQ_LAM_20140328_083032
"bucket0$281,:3,:6001",2014-03-28T08:30:15.569900,MQ,BAM,14.8171,-61.1445,670.0,1723.0,,1723,100.0,ZNE,train,manuel,MQ_BAM_20140328_083032
"bucket1$41,:3,:6001",2014-03-28T08:30:15.460000,MQ,IA2,14.80307,-61.20515,289.0,,1842.0,1842,100.0,ZNE,test,manuel,MQ_IA2_20140328_083033
"bucket0$282,:3,:6001",2014-03-28T08:48:41.630000,MQ,IA2,14.80307,-61.20515,289.0,507.0,688.0,507,100.0,ZNE,train,manuel,MQ_IA2_20140328_084846
"bucket0$283,:3,:6001",2014-03-28T08:48:25.329900,MQ,GBM,14.799451,-61.159276,800.0,2155.0,,2155,100.0,ZNE,train,manuel,MQ_GBM_20140328_084846
"bucket0$284,:3,:6001",2014-03-28T08:48:11.950000,MQ,LAM,14.81292,-61.16314,1240.0,3502.0,3553.0,3502,100.0,ZNE,train,manuel,MQ_LAM_20140328_084846
"bucket1$42,:3,:6001",2014-03-28T08:48:35.329900,MQ,BAM,14.8171,-61.1445,670.0,1202.0,,1202,100.0,ZNE,test,manuel,MQ_BAM_20140328_084847
"bucket0$285,:3,:6001",2014-03-28T08:48:18.290000,WI,SAM,14.84108,-61.1638,485.0,,3036.0,3036,100.0,ZNE,train,manuel,WI_SAM_20140328_084848
"bucket0$286,:3,:6001",2014-03-28T09:14:47.729900,MQ,GBM,14.799451,-61.159276,800.0,2926.0,,2926,100.0,ZNE,train,manuel,MQ_GBM_20140328_091516
"bucket0$287,:3,:6001",2014-03-28T09:14:39.270000,MQ,LAM,14.81292,-61.16314,1240.0,3776.0,3840.0,3776,100.0,ZNE,train,manuel,MQ_LAM_20140328_091517
"bucket0$288,:3,:6001",2014-03-28T09:14:57.329900,MQ,BAM,14.8171,-61.1445,670.0,2011.0,,2011,100.0,ZNE,train,manuel,MQ_BAM_20140328_091517
"bucket0$289,:3,:6001",2014-03-28T09:14:51.050000,MQ,IA2,14.80307,-61.20515,289.0,2657.0,2747.0,2657,100.0,ZNE,train,manuel,MQ_IA2_20140328_091517
"bucket0$290,:3,:6001",2014-03-28T09:25:11.890000,MQ,LAM,14.81292,-61.16314,1240.0,5200.0,5250.0,5200,100.0,ZNE,train,manuel,MQ_LAM_20140328_092603
"bucket0$291,:3,:6001",2014-03-28T09:25:16.649900,MQ,GBM,14.799451,-61.159276,800.0,4753.0,,4753,100.0,ZNE,train,manuel,MQ_GBM_20140328_092604
"bucket0$292,:3,:6001",2014-03-28T09:25:33.699900,MQ,BAM,14.8171,-61.1445,670.0,3060.0,,3060,100.0,ZNE,train,manuel,MQ_BAM_20140328_092604
"bucket0$293,:3,:6001",2014-03-28T09:25:44.040000,MQ,IA2,14.80307,-61.20515,289.0,2045.0,2222.0,2045,100.0,ZNE,train,manuel,MQ_IA2_20140328_092604
"bucket0$294,:3,:6001",2014-03-28T11:39:19.989900,MQ,BAM,14.8171,-61.1445,670.0,3138.0,,3138,100.0,ZNE,train,manuel,MQ_BAM_20140328_113951
"bucket0$295,:3,:6001",2014-03-28T11:39:08.730000,MQ,LAM,14.81292,-61.16314,1240.0,4291.0,,4291,100.0,ZNE,train,manuel,MQ_LAM_20140328_113951
"bucket2$39,:3,:6001",2014-03-28T11:39:22.909900,MQ,GBM,14.799451,-61.159276,800.0,2931.0,,2931,100.0,ZNE,dev,manuel,MQ_GBM_20140328_113952
"bucket2$40,:3,:6001",2014-03-28T11:39:16,MQ,IA2,14.80307,-61.20515,289.0,,3915.0,3915,100.0,ZNE,dev,manuel,MQ_IA2_20140328_113955
"bucket0$296,:3,:6001",2014-03-28T12:33:48.539900,MQ,GBM,14.799451,-61.159276,800.0,3410.0,,3410,100.0,ZNE,train,manuel,MQ_GBM_20140328_123422
"bucket0$297,:3,:6001",2014-03-28T12:33:38.250000,MQ,LAM,14.81292,-61.16314,1240.0,4493.0,4563.0,4493,100.0,ZNE,train,manuel,MQ_LAM_20140328_123423
"bucket0$298,:3,:6001",2014-03-28T12:33:29.489900,MQ,BAM,14.8171,-61.1445,670.0,5408.0,,5408,100.0,ZNE,train,manuel,MQ_BAM_20140328_123423
"bucket1$43,:3,:6001",2014-03-28T13:35:07.530000,MQ,LAM,14.81292,-61.16314,1240.0,5073.0,,5073,100.0,ZNE,test,manuel,MQ_LAM_20140328_133558
"bucket0$299,:3,:6001",2014-03-28T13:35:23.029900,MQ,GBM,14.799451,-61.159276,800.0,3561.0,,3561,100.0,ZNE,train,manuel,MQ_GBM_20140328_133558
"bucket1$44,:3,:6001",2014-03-28T13:35:35.079900,MQ,BAM,14.8171,-61.1445,670.0,2399.0,,2399,100.0,ZNE,test,manuel,MQ_BAM_20140328_133559
"bucket0$300,:3,:6001",2014-03-30T09:24:36.490000,MQ,LAM,14.81292,-61.16314,1240.0,790.0,877.0,790,100.0,ZNE,train,manuel,MQ_LAM_20140330_092444
"bucket0$301,:3,:6001",2014-03-30T09:24:28.789900,MQ,GBM,14.799451,-61.159276,800.0,1601.0,,1601,100.0,ZNE,train,manuel,MQ_GBM_20140330_092444
"bucket0$302,:3,:6001",2014-03-30T09:24:14.189900,MQ,BAM,14.8171,-61.1445,670.0,3107.0,,3107,100.0,ZNE,train,manuel,MQ_BAM_20140330_092445
"bucket0$303,:3,:6001",2014-03-30T09:23:53.920000,MQ,IA2,14.80307,-61.20515,289.0,5145.0,5225.0,5145,100.0,ZNE,train,manuel,MQ_IA2_20140330_092445
"bucket0$304,:3,:6001",2014-04-01T17:52:14.889900,MQ,GBM,14.799451,-61.159276,800.0,1087.0,,1087,100.0,ZNE,train,manuel,MQ_GBM_20140401_175225
"bucket0$305,:3,:6001",2014-04-01T17:52:15.089900,MQ,BAM,14.8171,-61.1445,670.0,1125.0,,1125,100.0,ZNE,train,manuel,MQ_BAM_20140401_175226
"bucket0$306,:3,:6001",2014-04-01T17:51:56.960000,MQ,LAM,14.81292,-61.16314,1240.0,2938.0,3080.0,2938,100.0,ZNE,train,manuel,MQ_LAM_20140401_175226
"bucket2$41,:3,:6001",2014-04-01T17:53:01.939900,MQ,GBM,14.799451,-61.159276,800.0,2870.0,,2870,100.0,ZNE,dev,manuel,MQ_GBM_20140401_175330
"bucket1$45,:3,:6001",2014-04-01T17:52:48.960000,MQ,LAM,14.81292,-61.16314,1240.0,4229.0,4341.0,4229,100.0,ZNE,test,manuel,MQ_LAM_20140401_175331
"bucket2$42,:3,:6001",2014-04-01T17:52:51.119900,MQ,BAM,14.8171,-61.1445,670.0,4135.0,,4135,100.0,ZNE,dev,manuel,MQ_BAM_20140401_175332
"bucket0$307,:3,:6001",2014-04-01T19:12:42.509900,MQ,BAM,14.8171,-61.1445,670.0,841.0,,841,100.0,ZNE,train,manuel,MQ_BAM_20140401_191250
"bucket0$308,:3,:6001",2014-04-01T19:12:07.420000,MQ,LAM,14.81292,-61.16314,1240.0,4389.0,4430.0,4389,100.0,ZNE,train,manuel,MQ_LAM_20140401_191251
"bucket0$309,:3,:6001",2014-04-01T19:12:11.569900,MQ,GBM,14.799451,-61.159276,800.0,4015.0,,4015,100.0,ZNE,train,manuel,MQ_GBM_20140401_191251
"bucket0$310,:3,:6001",2014-04-01T19:24:14.360000,MQ,LAM,14.81292,-61.16314,1240.0,521.0,617.0,521,100.0,ZNE,train,manuel,MQ_LAM_20140401_192419
"bucket1$46,:3,:6001",2014-04-01T19:23:28.509900,MQ,GBM,14.799451,-61.159276,800.0,5089.0,,5089,100.0,ZNE,test,manuel,MQ_GBM_20140401_192419
"bucket1$47,:3,:6001",2014-04-01T21:22:45.949900,MQ,GBM,14.799451,-61.159276,800.0,3227.0,,3227,100.0,ZNE,test,manuel,MQ_GBM_20140401_212318
"bucket0$311,:3,:6001",2014-04-01T21:22:28.040000,MQ,LAM,14.81292,-61.16314,1240.0,5037.0,5101.0,5037,100.0,ZNE,train,manuel,MQ_LAM_20140401_212318
"bucket0$312,:3,:6001",2014-04-01T21:23:01.299900,MQ,BAM,14.8171,-61.1445,670.0,1726.0,,1726,100.0,ZNE,train,manuel,MQ_BAM_20140401_212318
"bucket2$43,:3,:6001",2014-04-01T23:07:21.079900,MQ,BAM,14.8171,-61.1445,670.0,2598.0,,2598,100.0,ZNE,dev,manuel,MQ_BAM_20140401_230747
"bucket2$44,:3,:6001",2014-04-01T23:07:37.589900,MQ,GBM,14.799451,-61.159276,800.0,955.0,,955,100.0,ZNE,dev,manuel,MQ_GBM_20140401_230747
"bucket0$313,:3,:6001",2014-04-01T23:07:16.250000,MQ,IA2,14.80307,-61.20515,289.0,3148.0,3309.0,3148,100.0,ZNE,train,manuel,MQ_IA2_20140401_230747
"bucket0$314,:3,:6001",2014-04-01T23:07:26.879900,MQ,CPM,14.8168,-61.2074,242.0,2119.0,,2119,100.0,ZNE,train,manuel,MQ_CPM_20140401_230748
"bucket0$315,:3,:6001",2014-04-01T23:07:14.970000,MQ,LAM,14.81292,-61.16314,1240.0,3450.0,,3450,100.0,ZNE,train,manuel,MQ_LAM_20140401_230749
"bucket0$316,:3,:6001",2014-04-01T23:11:15.219900,MQ,BAM,14.8171,-61.1445,670.0,1796.0,,1796,100.0,ZNE,train,manuel,MQ_BAM_20140401_231133
"bucket0$317,:3,:6001",2014-04-01T23:10:52.499900,MQ,GBM,14.799451,-61.159276,800.0,4084.0,,4084,100.0,ZNE,train,manuel,MQ_GBM_20140401_231133
"bucket0$318,:3,:6001",2014-04-01T23:11:23.700000,MQ,IA2,14.80307,-61.20515,289.0,966.0,1125.0,966,100.0,ZNE,train,manuel,MQ_IA2_20140401_231133
"bucket0$319,:3,:6001",2014-04-01T23:11:00.059900,MQ,CPM,14.8168,-61.2074,242.0,3357.0,,3357,100.0,ZNE,train,manuel,MQ_CPM_20140401_231133
"bucket0$320,:3,:6001",2014-04-01T23:10:54.390000,MQ,LAM,14.81292,-61.16314,1240.0,,4134.0,4134,100.0,ZNE,train,manuel,MQ_LAM_20140401_231135
"bucket0$321,:3,:6001",2014-04-01T23:18:30.839900,MQ,GBM,14.799451,-61.159276,800.0,811.0,,811,100.0,ZNE,train,manuel,MQ_GBM_20140401_231838
"bucket0$322,:3,:6001",2014-04-01T23:18:23.539900,MQ,BAM,14.8171,-61.1445,670.0,1584.0,,1584,100.0,ZNE,train,manuel,MQ_BAM_20140401_231839
"bucket1$48,:3,:6001",2014-04-01T23:18:36.340000,MQ,LAM,14.81292,-61.16314,1240.0,504.0,600.0,504,100.0,ZNE,test,manuel,MQ_LAM_20140401_231841
"bucket2$45,:3,:6001",2014-04-01T23:18:37.520000,MQ,IA2,14.80307,-61.20515,289.0,,596.0,596,100.0,ZNE,dev,manuel,MQ_IA2_20140401_231843
"bucket0$323,:3,:6001",2014-04-02T00:36:53.770000,MQ,LAM,14.81292,-61.16314,1240.0,3236.0,3322.0,3236,100.0,ZNE,train,manuel,MQ_LAM_20140402_003726
"bucket0$324,:3,:6001",2014-04-02T01:44:24.430000,MQ,LAM,14.81292,-61.16314,1240.0,4940.0,5015.0,4940,100.0,ZNE,train,manuel,MQ_LAM_20140402_014513
"bucket0$325,:3,:6001",2014-04-02T01:44:56.649900,MQ,GBM,14.799451,-61.159276,800.0,1749.0,,1749,100.0,ZNE,train,manuel,MQ_GBM_20140402_014514
"bucket0$326,:3,:6001",2014-04-02T01:44:20.289900,MQ,BAM,14.8171,-61.1445,670.0,5453.0,,5453,100.0,ZNE,train,manuel,MQ_BAM_20140402_014514
"bucket0$327,:3,:6001",2014-04-02T01:44:28.980000,MQ,IA2,14.80307,-61.20515,289.0,,4649.0,4649,100.0,ZNE,train,manuel,MQ_IA2_20140402_014515
"bucket0$328,:3,:6001",2014-04-02T01:48:36.530000,MQ,LAM,14.81292,-61.16314,1240.0,5358.0,5452.0,5358,100.0,ZNE,train,manuel,MQ_LAM_20140402_014930
"bucket0$329,:3,:6001",2014-04-02T01:48:56.579900,MQ,GBM,14.799451,-61.159276,800.0,3357.0,,3357,100.0,ZNE,train,manuel,MQ_GBM_20140402_014930
"bucket0$330,:3,:6001",2014-04-02T01:49:11.389900,MQ,BAM,14.8171,-61.1445,670.0,1910.0,,1910,100.0,ZNE,train,manuel,MQ_BAM_20140402_014930
"bucket0$331,:3,:6001",2014-04-02T02:07:07.949900,MQ,GBM,14.799451,-61.159276,800.0,5354.0,,5354,100.0,ZNE,train,manuel,MQ_GBM_20140402_020801
"bucket2$46,:3,:6001",2014-04-02T02:07:55.180000,MQ,LAM,14.81292,-61.16314,1240.0,697.0,,697,100.0,ZNE,dev,manuel,MQ_LAM_20140402_020802
"bucket0$332,:3,:6001",2014-04-02T02:07:21.099900,MQ,CPM,14.8168,-61.2074,242.0,4132.0,,4132,100.0,ZNE,train,manuel,MQ_CPM_20140402_020802
"bucket1$49,:3,:6001",2014-04-02T02:07:14.929900,MQ,BAM,14.8171,-61.1445,670.0,4749.0,,4749,100.0,ZNE,test,manuel,MQ_BAM_20140402_020802
"bucket0$333,:3,:6001",2014-04-02T02:23:57.979900,MQ,GBM,14.799451,-61.159276,800.0,3499.0,,3499,100.0,ZNE,train,manuel,MQ_GBM_20140402_022432
"bucket0$334,:3,:6001",2014-04-02T02:23:38.739900,MQ,BAM,14.8171,-61.1445,670.0,5431.0,,5431,100.0,ZNE,train,manuel,MQ_BAM_20140402_022433
"bucket0$335,:3,:6001",2014-04-02T02:24:17.760000,MQ,LAM,14.81292,-61.16314,1240.0,1542.0,1591.0,1542,100.0,ZNE,train,manuel,MQ_LAM_20140402_022433
"bucket0$336,:3,:6001",2014-04-02T02:24:22.319900,MQ,CPM,14.8168,-61.2074,242.0,1086.0,,1086,100.0,ZNE,train,manuel,MQ_CPM_20140402_022433
"bucket2$47,:3,:6001",2014-04-02T02:25:17.360000,MQ,LAM,14.81292,-61.16314,1240.0,3358.0,3471.0,3358,100.0,ZNE,dev,manuel,MQ_LAM_20140402_022550
"bucket0$337,:3,:6001",2014-04-02T02:25:46.589900,MQ,GBM,14.799451,-61.159276,800.0,528.0,,528,100.0,ZNE,train,manuel,MQ_GBM_20140402_022551
"bucket0$338,:3,:6001",2014-04-02T02:25:38.069900,MQ,BAM,14.8171,-61.1445,670.0,1517.0,,1517,100.0,ZNE,train,manuel,MQ_BAM_20140402_022553
"bucket2$48,:3,:6001",2014-04-02T02:59:31.610000,MQ,LAM,14.81292,-61.16314,1240.0,1069.0,1111.0,1069,100.0,ZNE,dev,manuel,MQ_LAM_20140402_025942
"bucket0$339,:3,:6001",2014-04-02T02:59:30.569900,MQ,GBM,14.799451,-61.159276,800.0,1205.0,,1205,100.0,ZNE,train,manuel,MQ_GBM_20140402_025942
