trace_name,trace_start_time,station_network_code,station_code,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,name,trace_name_original
"bucket3$495,:3,:6001",2014-04-17T11:56:53.509900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140417_115723
"bucket6$454,:3,:6001",2014-04-17T12:39:31.389900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140417_124001
"bucket3$496,:3,:6001",2014-04-17T12:39:31.629900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140417_124001
"bucket3$497,:3,:6001",2014-04-17T12:39:35.450000,MQ,LAM,3000,,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140417_124005
"bucket3$498,:3,:6001",2014-04-17T12:39:39.880000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140417_124009
"bucket3$499,:3,:6001",2014-04-17T12:58:28.459900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140417_125858
"bucket3$500,:3,:6001",2014-04-17T12:58:25.950000,MQ,LAM,3000,,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140417_125855
"bucket3$501,:3,:6001",2014-04-17T12:58:32.429900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140417_125902
"bucket3$502,:3,:6001",2014-04-17T16:54:27.799900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140417_165457
"bucket3$503,:3,:6001",2014-04-17T16:54:21.119900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140417_165451
"bucket3$504,:3,:6001",2014-04-17T16:54:25.390000,MQ,IA2,3000,3015.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140417_165455
"bucket6$455,:3,:6001",2014-04-17T16:54:29.469900,MQ,MLM,3000,,3000,100.0,ZNE,test,gold,MQ_MLM_GOLD_20140417_165459
"bucket9$436,:3,:6001",2014-04-18T07:53:31.709900,MQ,BAM,3000,,3000,100.0,ZNE,dev,gold,MQ_BAM_GOLD_20140418_075401
"bucket3$505,:3,:6001",2014-04-18T07:53:29.629900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140418_075359
"bucket3$506,:3,:6001",2014-04-18T07:53:29.909900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140418_075359
"bucket6$456,:3,:6001",2014-04-18T07:53:29.910000,MQ,IA2,3000,3177.0,3000,100.0,ZNE,test,gold,MQ_IA2_GOLD_20140418_075359
"bucket3$507,:3,:6001",2014-04-18T07:53:32.390000,MQ,LAM,3000,3068.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140418_075402
"bucket3$508,:3,:6001",2014-04-18T07:53:29.769900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140418_075359
"bucket3$509,:3,:6001",2014-04-18T12:34:21.039900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140418_123451
"bucket9$437,:3,:6001",2014-04-18T12:34:16.509900,MQ,CPM,3000,,3000,100.0,ZNE,dev,gold,MQ_CPM_GOLD_20140418_123446
"bucket9$438,:3,:6001",2014-04-18T12:34:22.360000,MQ,IA2,3000,3218.0,3000,100.0,ZNE,dev,gold,MQ_IA2_GOLD_20140418_123452
"bucket6$457,:3,:6001",2014-04-18T12:34:25.390000,MQ,SAM,3000,3180.0,3000,100.0,ZNE,test,gold,MQ_SAM_GOLD_20140418_123455
"bucket3$510,:3,:6001",2014-04-18T23:17:35.329900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140418_231805
"bucket6$458,:3,:6001",2014-04-18T23:17:35.559900,MQ,CPM,3000,,3000,100.0,ZNE,test,gold,MQ_CPM_GOLD_20140418_231805
"bucket3$511,:3,:6001",2014-04-18T23:17:36.089900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140418_231806
"bucket9$439,:3,:6001",2014-04-18T23:17:36.210000,MQ,LAM,3000,3109.0,3000,100.0,ZNE,dev,gold,MQ_LAM_GOLD_20140418_231806
"bucket6$459,:3,:6001",2014-04-18T23:17:35.780000,MQ,SAM,3000,,3000,100.0,ZNE,test,gold,MQ_SAM_GOLD_20140418_231805
"bucket9$440,:3,:6001",2014-04-19T05:06:22.499900,MQ,BAM,3000,,3000,100.0,ZNE,dev,gold,MQ_BAM_GOLD_20140419_050652
"bucket6$460,:3,:6001",2014-04-19T05:06:22.779900,MQ,CPM,3000,,3000,100.0,ZNE,test,gold,MQ_CPM_GOLD_20140419_050652
"bucket3$512,:3,:6001",2014-04-19T05:06:22.629900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140419_050652
"bucket3$513,:3,:6001",2014-04-19T06:13:24.829900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140419_061354
"bucket3$514,:3,:6001",2014-04-19T06:13:18.089900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140419_061348
"bucket3$515,:3,:6001",2014-04-19T06:13:23.080000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140419_061353
"bucket3$516,:3,:6001",2014-04-19T09:29:47.839900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140419_093017
"bucket9$441,:3,:6001",2014-04-19T09:29:46.369900,MQ,GBM,3000,,3000,100.0,ZNE,dev,gold,MQ_GBM_GOLD_20140419_093016
"bucket3$517,:3,:6001",2014-04-19T09:29:47.490000,MQ,IA2,3000,,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140419_093017
"bucket3$518,:3,:6001",2014-04-19T09:29:48.040000,MQ,LAM,3000,,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140419_093018
"bucket9$442,:3,:6001",2014-04-19T12:09:47.399900,MQ,BAM,3000,,3000,100.0,ZNE,dev,gold,MQ_BAM_GOLD_20140419_121017
"bucket3$519,:3,:6001",2014-04-19T12:09:52.139900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140419_121022
"bucket3$520,:3,:6001",2014-04-19T12:09:50.169900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140419_121020
"bucket3$521,:3,:6001",2014-04-19T12:39:28.099900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140419_123958
"bucket3$522,:3,:6001",2014-04-19T12:39:29.189900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140419_123959
"bucket9$443,:3,:6001",2014-04-19T12:39:28.229900,MQ,GBM,3000,,3000,100.0,ZNE,dev,gold,MQ_GBM_GOLD_20140419_123958
"bucket3$523,:3,:6001",2014-04-19T12:39:28.540000,MQ,IA2,3000,3070.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140419_123958
"bucket9$444,:3,:6001",2014-04-19T12:39:28.739900,MQ,MLM,3000,,3000,100.0,ZNE,dev,gold,MQ_MLM_GOLD_20140419_123958
"bucket3$524,:3,:6001",2014-04-19T12:43:22.189900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140419_124352
"bucket9$445,:3,:6001",2014-04-19T12:43:22.659900,MQ,CPM,3000,,3000,100.0,ZNE,dev,gold,MQ_CPM_GOLD_20140419_124352
"bucket3$525,:3,:6001",2014-04-19T12:43:22.349900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140419_124352
"bucket6$461,:3,:6001",2014-04-19T12:43:22.870000,MQ,LAM,3000,3197.0,3000,100.0,ZNE,test,gold,MQ_LAM_GOLD_20140419_124352
"bucket3$526,:3,:6001",2014-04-19T12:43:22.829900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140419_124352
"bucket6$462,:3,:6001",2014-04-19T12:43:22.520000,MQ,SAM,3000,3233.0,3000,100.0,ZNE,test,gold,MQ_SAM_GOLD_20140419_124352
"bucket3$527,:3,:6001",2014-04-19T12:49:51.689900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140419_125021
"bucket3$528,:3,:6001",2014-04-19T12:49:48.459900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140419_125018
"bucket3$529,:3,:6001",2014-04-19T12:49:48.559900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140419_125018
"bucket3$530,:3,:6001",2014-04-19T12:49:48.469900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140419_125018
"bucket6$463,:3,:6001",2014-04-19T13:47:11.059900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140419_134741
"bucket6$464,:3,:6001",2014-04-19T13:47:13.139900,MQ,CPM,3000,,3000,100.0,ZNE,test,gold,MQ_CPM_GOLD_20140419_134743
"bucket3$531,:3,:6001",2014-04-19T13:47:08.819900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140419_134738
"bucket3$532,:3,:6001",2014-04-19T13:47:12.969900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140419_134742
"bucket3$533,:3,:6001",2014-04-19T15:08:48.939900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140419_150918
"bucket9$446,:3,:6001",2014-04-19T15:08:48.939900,MQ,CPM,3000,,3000,100.0,ZNE,dev,gold,MQ_CPM_GOLD_20140419_150918
"bucket3$534,:3,:6001",2014-04-19T15:08:49.059900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140419_150919
"bucket3$535,:3,:6001",2014-04-19T15:08:54.050000,MQ,SAM,3000,3021.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140419_150924
"bucket3$536,:3,:6001",2014-04-19T15:24:28.219900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140419_152458
"bucket3$537,:3,:6001",2014-04-19T15:24:24.179900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140419_152454
"bucket6$465,:3,:6001",2014-04-19T15:24:25.220000,MQ,IA2,3000,3203.0,3000,100.0,ZNE,test,gold,MQ_IA2_GOLD_20140419_152455
"bucket3$538,:3,:6001",2014-04-19T15:24:29.540000,MQ,SAM,3000,3122.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140419_152459
"bucket6$466,:3,:6001",2014-04-19T15:29:53.919900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140419_153023
"bucket3$539,:3,:6001",2014-04-19T15:29:53.259900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140419_153023
"bucket3$540,:3,:6001",2014-04-19T15:30:00.680000,MQ,LAM,3000,,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140419_153030
"bucket3$541,:3,:6001",2014-04-19T15:29:51.309900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140419_153021
"bucket3$542,:3,:6001",2014-04-19T15:30:00.620000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140419_153030
"bucket3$543,:3,:6001",2014-04-19T17:58:58.139900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140419_175928
"bucket3$544,:3,:6001",2014-04-19T17:58:53.329900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140419_175923
"bucket3$545,:3,:6001",2014-04-19T17:58:54.400000,MQ,LAM,3000,,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140419_175924
"bucket3$546,:3,:6001",2014-04-19T17:58:54.330000,MQ,SAM,3000,3123.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140419_175924
"bucket9$447,:3,:6001",2014-04-19T19:31:56.829900,MQ,CPM,3000,,3000,100.0,ZNE,dev,gold,MQ_CPM_GOLD_20140419_193226
"bucket3$547,:3,:6001",2014-04-19T19:32:01.859900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140419_193231
"bucket6$467,:3,:6001",2014-04-19T19:31:56.870000,MQ,IA2,3000,3315.0,3000,100.0,ZNE,test,gold,MQ_IA2_GOLD_20140419_193226
"bucket3$548,:3,:6001",2014-04-19T19:32:05.320000,MQ,LAM,3000,,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140419_193235
"bucket3$549,:3,:6001",2014-04-19T20:12:11.449900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140419_201241
"bucket3$550,:3,:6001",2014-04-19T20:12:06.299900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140419_201236
"bucket3$551,:3,:6001",2014-04-19T20:12:09.200000,MQ,LAM,3000,3243.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140419_201239
"bucket3$552,:3,:6001",2014-04-19T20:12:05.980000,MQ,SAM,3000,3179.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140419_201235
"bucket6$468,:3,:6001",2014-04-20T02:37:14.439900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140420_023744
"bucket6$469,:3,:6001",2014-04-20T02:37:12.879900,MQ,CPM,3000,,3000,100.0,ZNE,test,gold,MQ_CPM_GOLD_20140420_023742
"bucket3$553,:3,:6001",2014-04-20T02:37:16.229900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140420_023746
"bucket9$448,:3,:6001",2014-04-20T02:37:11.760000,MQ,IA2,3000,,3000,100.0,ZNE,dev,gold,MQ_IA2_GOLD_20140420_023741
"bucket6$470,:3,:6001",2014-04-20T04:12:38.339900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140420_041308
"bucket3$554,:3,:6001",2014-04-20T04:12:37.889900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140420_041307
"bucket3$555,:3,:6001",2014-04-20T04:12:38.399900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140420_041308
"bucket3$556,:3,:6001",2014-04-20T04:12:35.960000,MQ,SAM,3000,3169.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140420_041305
"bucket3$557,:3,:6001",2014-04-20T06:25:10.209900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140420_062540
"bucket9$449,:3,:6001",2014-04-20T07:30:52.599900,MQ,BAM,3000,,3000,100.0,ZNE,dev,gold,MQ_BAM_GOLD_20140420_073122
"bucket3$558,:3,:6001",2014-04-20T07:30:52.019900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140420_073122
"bucket3$559,:3,:6001",2014-04-20T07:30:52.800000,MQ,IA2,3000,3225.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140420_073122
"bucket3$560,:3,:6001",2014-04-20T07:30:55.579900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140420_073125
"bucket3$561,:3,:6001",2014-04-20T09:57:59.209900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140420_095829
"bucket3$562,:3,:6001",2014-04-20T09:57:54.829900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140420_095824
"bucket3$563,:3,:6001",2014-04-20T09:57:56.929900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140420_095826
"bucket3$564,:3,:6001",2014-04-20T09:58:01.540000,MQ,LAM,3000,,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140420_095831
"bucket3$565,:3,:6001",2014-04-20T09:57:51.649900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140420_095821
"bucket3$566,:3,:6001",2014-04-20T14:27:37.550000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140420_142807
"bucket3$567,:3,:6001",2014-04-20T21:10:56.479900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140420_211126
"bucket6$471,:3,:6001",2014-04-20T21:10:57.089900,MQ,CPM,3000,,3000,100.0,ZNE,test,gold,MQ_CPM_GOLD_20140420_211127
"bucket3$568,:3,:6001",2014-04-20T21:10:55.639900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140420_211125
"bucket3$569,:3,:6001",2014-04-20T21:10:56.550000,MQ,IA2,3000,3109.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140420_211126
"bucket3$570,:3,:6001",2014-04-21T00:17:17.129900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140421_001747
"bucket3$571,:3,:6001",2014-04-21T00:17:18.079900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140421_001748
"bucket3$572,:3,:6001",2014-04-21T00:17:16.269900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140421_001746
"bucket3$573,:3,:6001",2014-04-21T00:17:17.160000,MQ,IA2,3000,3208.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140421_001747
"bucket3$574,:3,:6001",2014-04-21T02:31:19.869900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140421_023149
"bucket3$575,:3,:6001",2014-04-21T02:31:19.789900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140421_023149
"bucket3$576,:3,:6001",2014-04-21T02:31:19.520000,MQ,LAM,3000,,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140421_023149
"bucket3$577,:3,:6001",2014-04-21T02:31:20.870000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140421_023150
"bucket3$578,:3,:6001",2014-04-21T02:40:33.630000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140421_024103
"bucket3$579,:3,:6001",2014-04-21T03:05:44.589900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140421_030614
"bucket6$472,:3,:6001",2014-04-21T03:05:44.449900,MQ,CPM,3000,,3000,100.0,ZNE,test,gold,MQ_CPM_GOLD_20140421_030614
"bucket6$473,:3,:6001",2014-04-21T03:05:43.209900,MQ,GBM,3000,,3000,100.0,ZNE,test,gold,MQ_GBM_GOLD_20140421_030613
"bucket9$450,:3,:6001",2014-04-21T03:05:44.470000,MQ,SAM,3000,,3000,100.0,ZNE,dev,gold,MQ_SAM_GOLD_20140421_030614
"bucket3$580,:3,:6001",2014-04-21T04:01:22.959900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140421_040152
"bucket3$581,:3,:6001",2014-04-21T04:01:23.199900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140421_040153
"bucket3$582,:3,:6001",2014-04-21T04:01:21.439900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140421_040151
"bucket3$583,:3,:6001",2014-04-21T04:01:22.720000,MQ,SAM,3000,3194.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140421_040152
"bucket3$584,:3,:6001",2014-04-21T16:15:49.979900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140421_161619
"bucket3$585,:3,:6001",2014-04-21T16:15:47.589900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140421_161617
"bucket6$474,:3,:6001",2014-04-21T16:15:48.760000,MQ,IA2,3000,3228.0,3000,100.0,ZNE,test,gold,MQ_IA2_GOLD_20140421_161618
"bucket3$586,:3,:6001",2014-04-21T16:15:52.590000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140421_161622
"bucket3$587,:3,:6001",2014-04-21T20:12:26.889900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140421_201256
"bucket3$588,:3,:6001",2014-04-21T20:12:26.379900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140421_201256
"bucket3$589,:3,:6001",2014-04-21T20:12:27.300000,MQ,IA2,3000,3053.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140421_201257
"bucket3$590,:3,:6001",2014-04-21T20:12:25.660000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140421_201255
"bucket3$591,:3,:6001",2014-04-21T20:59:42.279900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140421_210012
"bucket3$592,:3,:6001",2014-04-21T20:59:42.849900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140421_210012
"bucket3$593,:3,:6001",2014-04-21T20:59:40.869900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140421_210010
"bucket9$451,:3,:6001",2014-04-21T20:59:41.710000,MQ,IA2,3000,3104.0,3000,100.0,ZNE,dev,gold,MQ_IA2_GOLD_20140421_210011
"bucket3$594,:3,:6001",2014-04-21T21:08:38.189900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140421_210908
"bucket3$595,:3,:6001",2014-04-21T21:08:43.619900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140421_210913
"bucket3$596,:3,:6001",2014-04-21T21:08:44.240000,MQ,IA2,3000,3182.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140421_210914
"bucket9$452,:3,:6001",2014-04-21T21:08:40.610000,MQ,SAM,3000,3105.0,3000,100.0,ZNE,dev,gold,MQ_SAM_GOLD_20140421_210910
"bucket9$453,:3,:6001",2014-04-22T00:38:02.959900,MQ,BAM,3000,,3000,100.0,ZNE,dev,gold,MQ_BAM_GOLD_20140422_003832
"bucket3$597,:3,:6001",2014-04-22T00:38:02.159900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140422_003832
"bucket3$598,:3,:6001",2014-04-22T00:38:04.110000,MQ,IA2,3000,,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140422_003834
"bucket3$599,:3,:6001",2014-04-22T00:38:04.089900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140422_003834
"bucket3$600,:3,:6001",2014-04-22T04:25:49.539900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140422_042619
"bucket3$601,:3,:6001",2014-04-22T04:25:49.639900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140422_042619
"bucket3$602,:3,:6001",2014-04-22T04:25:49.570000,MQ,IA2,3000,,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140422_042619
"bucket3$603,:3,:6001",2014-04-22T04:25:49.299900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140422_042619
"bucket3$604,:3,:6001",2014-04-22T04:57:16.439900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140422_045746
"bucket3$605,:3,:6001",2014-04-22T04:57:15.449900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140422_045745
"bucket3$606,:3,:6001",2014-04-22T04:57:16.149900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140422_045746
"bucket3$607,:3,:6001",2014-04-22T04:57:16.840000,MQ,IA2,3000,3110.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140422_045746
"bucket3$608,:3,:6001",2014-04-22T04:57:16,MQ,LAM,3000,,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140422_045746
"bucket3$609,:3,:6001",2014-04-22T05:56:07.819900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140422_055637
"bucket3$610,:3,:6001",2014-04-22T05:56:07.349900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140422_055637
"bucket3$611,:3,:6001",2014-04-22T05:56:07.979900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140422_055637
"bucket6$475,:3,:6001",2014-04-22T05:56:07.500000,MQ,IA2,3000,,3000,100.0,ZNE,test,gold,MQ_IA2_GOLD_20140422_055637
"bucket3$612,:3,:6001",2014-04-22T05:56:08,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140422_055638
"bucket3$613,:3,:6001",2014-04-22T05:56:47.569900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140422_055717
"bucket3$614,:3,:6001",2014-04-22T05:56:49.609900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140422_055719
"bucket3$615,:3,:6001",2014-04-22T05:56:48.499900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140422_055718
"bucket3$616,:3,:6001",2014-04-22T05:56:47.450000,MQ,LAM,3000,3101.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140422_055717
"bucket3$617,:3,:6001",2014-04-22T13:29:09.770000,MQ,IA2,3000,3214.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140422_132939
"bucket3$618,:3,:6001",2014-04-22T13:29:12.469900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140422_132942
"bucket3$619,:3,:6001",2014-04-22T13:32:57.959900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140422_133327
"bucket3$620,:3,:6001",2014-04-22T13:33:03.609900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140422_133333
"bucket3$621,:3,:6001",2014-04-22T13:33:01.399900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140422_133331
"bucket3$622,:3,:6001",2014-04-22T13:32:57.050000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140422_133327
"bucket3$623,:3,:6001",2014-04-22T13:44:13.409900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140422_134443
"bucket3$624,:3,:6001",2014-04-22T13:44:21.349900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140422_134451
"bucket3$625,:3,:6001",2014-04-22T13:44:17.959900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140422_134447
"bucket3$626,:3,:6001",2014-04-22T13:44:20.180000,MQ,IA2,3000,3188.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140422_134450
