index,trace_name,trace_start_time,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,name,trace_name_original,trace_chunk
3632,"bucket3$1015,:3,:6001",2014-04-02T16:57:44.969900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$874,:3,:6001",
3633,"bucket3$1016,:3,:6001",2014-04-02T16:57:45.760000,MQ,IA2,,,,3000.0,3060.0,3000,100.0,ZNE,train,gold,"bucket2$875,:3,:6001",
3634,"bucket3$1017,:3,:6001",2014-04-02T16:57:44.620000,MQ,LAM,,,,3000.0,3271.0,3000,100.0,ZNE,train,gold,"bucket2$876,:3,:6001",
3635,"bucket3$1018,:3,:6001",2014-04-02T16:57:47.909900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$877,:3,:6001",
3636,"bucket3$1019,:3,:6001",2014-04-02T16:57:46.030000,MQ,SAM,,,,3000.0,3102.0,3000,100.0,ZNE,train,gold,"bucket2$878,:3,:6001",
3637,"bucket3$1020,:3,:6001",2014-04-02T18:32:45.729900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$879,:3,:6001",
3638,"bucket3$1021,:3,:6001",2014-04-02T18:32:43.590000,MQ,IA2,,,,3000.0,3053.0,3000,100.0,ZNE,train,gold,"bucket2$880,:3,:6001",
3639,"bucket8$498,:3,:6001",2014-04-02T19:01:18.209900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket6$356,:3,:6001",
3640,"bucket3$1022,:3,:6001",2014-04-02T19:01:18.399900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$881,:3,:6001",
3641,"bucket3$1023,:3,:6001",2014-04-02T19:01:21.490000,MQ,IA2,,,,3000.0,3180.0,3000,100.0,ZNE,train,gold,"bucket2$882,:3,:6001",
3642,"bucket4$0,:3,:6001",2014-04-02T19:01:20.970000,MQ,LAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$883,:3,:6001",
3643,"bucket4$1,:3,:6001",2014-04-02T19:13:36.839900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$884,:3,:6001",
3644,"bucket8$499,:3,:6001",2014-04-02T19:13:41.179900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket6$357,:3,:6001",
3645,"bucket4$2,:3,:6001",2014-04-02T19:13:36.719900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$885,:3,:6001",
3646,"bucket4$3,:3,:6001",2014-04-02T19:13:46.130000,MQ,IA2,,,,3000.0,3165.0,3000,100.0,ZNE,train,gold,"bucket2$886,:3,:6001",
3647,"bucket4$4,:3,:6001",2014-04-02T19:48:56.029900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$887,:3,:6001",
3648,"bucket4$5,:3,:6001",2014-04-02T19:48:55.889900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$888,:3,:6001",
3649,"bucket4$6,:3,:6001",2014-04-02T19:49:00.910000,MQ,LAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$889,:3,:6001",
3650,"bucket4$7,:3,:6001",2014-04-02T19:48:53.309900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$890,:3,:6001",
3651,"bucket4$8,:3,:6001",2014-04-02T19:48:53.550000,MQ,SAM,,,,3000.0,3174.0,3000,100.0,ZNE,train,gold,"bucket2$891,:3,:6001",
3652,"bucket7$492,:3,:6001",2014-04-02T20:14:19.729900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket9$345,:3,:6001",
3653,"bucket4$9,:3,:6001",2014-04-02T20:14:18.549900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$892,:3,:6001",
3654,"bucket8$500,:3,:6001",2014-04-02T20:14:24.250000,MQ,LAM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket6$358,:3,:6001",
3655,"bucket4$10,:3,:6001",2014-04-02T20:14:19.899900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$893,:3,:6001",
3656,"bucket4$11,:3,:6001",2014-04-02T20:14:51.069900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$894,:3,:6001",
3657,"bucket4$12,:3,:6001",2014-04-02T20:14:48.239900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$895,:3,:6001",
3658,"bucket4$13,:3,:6001",2014-04-02T20:14:49.629900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$896,:3,:6001",
3659,"bucket4$14,:3,:6001",2014-04-02T20:14:44.340000,MQ,SAM,,,,3000.0,3142.0,3000,100.0,ZNE,train,gold,"bucket2$897,:3,:6001",
3660,"bucket7$493,:3,:6001",2014-04-02T20:48:08.279900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket9$346,:3,:6001",
3661,"bucket4$15,:3,:6001",2014-04-02T20:48:13.399900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$898,:3,:6001",
3662,"bucket4$16,:3,:6001",2014-04-02T20:48:07.880000,MQ,LAM,,,,3000.0,3254.0,3000,100.0,ZNE,train,gold,"bucket2$899,:3,:6001",
3663,"bucket4$17,:3,:6001",2014-04-02T20:48:09.230000,MQ,SAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$900,:3,:6001",
3664,"bucket8$501,:3,:6001",2014-04-02T21:25:25.679900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket6$359,:3,:6001",
3665,"bucket7$494,:3,:6001",2014-04-02T21:25:24.039900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket9$347,:3,:6001",
3666,"bucket8$502,:3,:6001",2014-04-02T21:25:25.380000,MQ,IA2,,,,3000.0,3111.0,3000,100.0,ZNE,test,gold,"bucket6$360,:3,:6001",
3667,"bucket4$18,:3,:6001",2014-04-02T21:25:25.380000,MQ,SAM,,,,3000.0,3215.0,3000,100.0,ZNE,train,gold,"bucket2$901,:3,:6001",
3668,"bucket4$19,:3,:6001",2014-04-02T21:35:00.599900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$902,:3,:6001",
3669,"bucket4$20,:3,:6001",2014-04-02T21:34:52.219900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$903,:3,:6001",
3670,"bucket4$21,:3,:6001",2014-04-02T21:34:54.909900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$904,:3,:6001",
3671,"bucket4$22,:3,:6001",2014-04-02T21:34:57.070000,MQ,SAM,,,,3000.0,3406.0,3000,100.0,ZNE,train,gold,"bucket2$905,:3,:6001",
3672,"bucket4$23,:3,:6001",2014-04-02T21:42:10.849900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$906,:3,:6001",
3673,"bucket4$24,:3,:6001",2014-04-02T21:42:19.900000,MQ,IA2,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$907,:3,:6001",
3674,"bucket7$495,:3,:6001",2014-04-02T21:42:17.160000,MQ,LAM,,,,3000.0,3037.0,3000,100.0,ZNE,dev,gold,"bucket9$348,:3,:6001",
3675,"bucket4$25,:3,:6001",2014-04-02T21:42:12.400000,MQ,SAM,,,,3000.0,3198.0,3000,100.0,ZNE,train,gold,"bucket2$908,:3,:6001",
3676,"bucket4$26,:3,:6001",2014-04-02T21:55:27.879900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$909,:3,:6001",
3677,"bucket8$503,:3,:6001",2014-04-02T21:55:25.739900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket6$361,:3,:6001",
3678,"bucket4$27,:3,:6001",2014-04-02T21:55:28.570000,MQ,LAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$910,:3,:6001",
3679,"bucket4$28,:3,:6001",2014-04-02T21:55:25.860000,MQ,SAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$911,:3,:6001",
3680,"bucket4$29,:3,:6001",2014-04-03T02:50:02.359900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$912,:3,:6001",
3681,"bucket7$496,:3,:6001",2014-04-03T02:50:07.259900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket9$349,:3,:6001",
3682,"bucket4$30,:3,:6001",2014-04-03T02:50:05.510000,MQ,IA2,,,,3000.0,3065.0,3000,100.0,ZNE,train,gold,"bucket2$913,:3,:6001",
3683,"bucket4$31,:3,:6001",2014-04-03T02:49:59.019900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$914,:3,:6001",
3684,"bucket4$32,:3,:6001",2014-04-03T02:50:09.189900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$915,:3,:6001",
3685,"bucket4$33,:3,:6001",2014-04-03T02:50:07.259900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$916,:3,:6001",
3686,"bucket4$34,:3,:6001",2014-04-03T02:50:10.079900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$917,:3,:6001",
3687,"bucket4$35,:3,:6001",2014-04-03T02:50:10.479900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$918,:3,:6001",
3688,"bucket4$36,:3,:6001",2014-04-03T02:50:10.400000,MQ,SAM,,,,3000.0,3168.0,3000,100.0,ZNE,train,gold,"bucket2$919,:3,:6001",
3689,"bucket8$504,:3,:6001",2014-04-03T02:51:12.599900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket6$362,:3,:6001",
3690,"bucket4$37,:3,:6001",2014-04-03T02:51:15.640000,MQ,LAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$920,:3,:6001",
3691,"bucket8$505,:3,:6001",2014-04-03T02:51:13.269900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket6$363,:3,:6001",
3692,"bucket4$38,:3,:6001",2014-04-03T02:51:10.470000,MQ,SAM,,,,3000.0,3134.0,3000,100.0,ZNE,train,gold,"bucket2$921,:3,:6001",
3693,"bucket4$39,:3,:6001",2014-04-03T02:51:29.719900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$922,:3,:6001",
3694,"bucket7$497,:3,:6001",2014-04-03T02:51:27.440000,MQ,IA2,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket9$350,:3,:6001",
3695,"bucket4$40,:3,:6001",2014-04-03T02:51:22.600000,MQ,LAM,,,,3000.0,3254.0,3000,100.0,ZNE,train,gold,"bucket2$923,:3,:6001",
3696,"bucket4$41,:3,:6001",2014-04-03T02:51:29.289900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$924,:3,:6001",
3697,"bucket4$42,:3,:6001",2014-04-03T02:51:29.400000,MQ,SAM,,,,3000.0,3145.0,3000,100.0,ZNE,train,gold,"bucket2$925,:3,:6001",
3698,"bucket4$43,:3,:6001",2014-04-03T02:51:42.539900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$926,:3,:6001",
3699,"bucket4$44,:3,:6001",2014-04-03T02:51:40.169900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$927,:3,:6001",
3700,"bucket4$45,:3,:6001",2014-04-03T02:51:38.970000,MQ,LAM,,,,3000.0,3198.0,3000,100.0,ZNE,train,gold,"bucket2$928,:3,:6001",
3701,"bucket4$46,:3,:6001",2014-04-03T02:51:45.290000,MQ,SAM,,,,3000.0,3114.0,3000,100.0,ZNE,train,gold,"bucket2$929,:3,:6001",
3702,"bucket4$47,:3,:6001",2014-04-03T02:52:36.909900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$930,:3,:6001",
3703,"bucket4$48,:3,:6001",2014-04-03T02:52:32.320000,MQ,LAM,,,,3000.0,3198.0,3000,100.0,ZNE,train,gold,"bucket2$931,:3,:6001",
3704,"bucket4$49,:3,:6001",2014-04-03T02:52:30.689900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$932,:3,:6001",
3705,"bucket4$50,:3,:6001",2014-04-03T02:52:30.460000,MQ,SAM,,,,3000.0,3143.0,3000,100.0,ZNE,train,gold,"bucket2$933,:3,:6001",
3706,"bucket8$506,:3,:6001",2014-04-03T02:52:53.859900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket6$364,:3,:6001",
3707,"bucket4$51,:3,:6001",2014-04-03T02:52:55.709900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$934,:3,:6001",
3708,"bucket8$507,:3,:6001",2014-04-03T02:52:58.129900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket6$365,:3,:6001",
3709,"bucket7$498,:3,:6001",2014-04-03T02:53:00.340000,MQ,LAM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket9$351,:3,:6001",
3710,"bucket4$52,:3,:6001",2014-04-03T02:52:53.020000,MQ,SAM,,,,3000.0,3194.0,3000,100.0,ZNE,train,gold,"bucket2$935,:3,:6001",
3711,"bucket7$499,:3,:6001",2014-04-03T02:58:50.929900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket9$352,:3,:6001",
3712,"bucket4$53,:3,:6001",2014-04-03T02:58:50.819900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$936,:3,:6001",
3713,"bucket4$54,:3,:6001",2014-04-03T02:58:51.490000,MQ,IA2,,,,3000.0,3017.0,3000,100.0,ZNE,train,gold,"bucket2$937,:3,:6001",
3714,"bucket4$55,:3,:6001",2014-04-03T02:58:49.930000,MQ,LAM,,,,3000.0,3050.0,3000,100.0,ZNE,train,gold,"bucket2$938,:3,:6001",
3715,"bucket8$508,:3,:6001",2014-04-03T03:49:58.819900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket6$366,:3,:6001",
3716,"bucket8$509,:3,:6001",2014-04-03T03:49:58.429900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket6$367,:3,:6001",
3717,"bucket4$56,:3,:6001",2014-04-03T03:49:58.779900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$939,:3,:6001",
3718,"bucket4$57,:3,:6001",2014-04-03T03:49:58.830000,MQ,IA2,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$940,:3,:6001",
3719,"bucket4$58,:3,:6001",2014-04-03T03:49:59.270000,MQ,LAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$941,:3,:6001",
3720,"bucket7$500,:3,:6001",2014-04-03T03:49:59.149900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket9$353,:3,:6001",
3721,"bucket4$59,:3,:6001",2014-04-03T03:49:58.810000,MQ,SAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$942,:3,:6001",
3722,"bucket4$60,:3,:6001",2014-04-03T06:06:32.839900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$943,:3,:6001",
3723,"bucket4$61,:3,:6001",2014-04-03T06:06:32.279900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$944,:3,:6001",
3724,"bucket4$62,:3,:6001",2014-04-03T06:06:33.100000,MQ,IA2,,,,3000.0,3131.0,3000,100.0,ZNE,train,gold,"bucket2$945,:3,:6001",
3725,"bucket4$63,:3,:6001",2014-04-03T06:06:32.960000,MQ,LAM,,,,3000.0,3075.0,3000,100.0,ZNE,train,gold,"bucket2$946,:3,:6001",
3726,"bucket4$64,:3,:6001",2014-04-03T08:12:56.019900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$947,:3,:6001",
3727,"bucket4$65,:3,:6001",2014-04-03T08:12:51.369900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$948,:3,:6001",
3728,"bucket4$66,:3,:6001",2014-04-03T08:13:00.119900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$949,:3,:6001",
3729,"bucket4$67,:3,:6001",2014-04-03T08:13:01.199900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$950,:3,:6001",
3730,"bucket4$68,:3,:6001",2014-04-03T08:34:08.619900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$951,:3,:6001",
3731,"bucket4$69,:3,:6001",2014-04-03T08:34:13.579900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$952,:3,:6001",
3732,"bucket4$70,:3,:6001",2014-04-03T08:34:15.619900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$953,:3,:6001",
3733,"bucket4$71,:3,:6001",2014-04-03T08:34:18.580000,MQ,LAM,,,,3000.0,3073.0,3000,100.0,ZNE,train,gold,"bucket2$954,:3,:6001",
3734,"bucket4$72,:3,:6001",2014-04-03T08:34:16.059900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$955,:3,:6001",
3735,"bucket4$73,:3,:6001",2014-04-03T08:34:08.700000,MQ,SAM,,,,3000.0,3152.0,3000,100.0,ZNE,train,gold,"bucket2$956,:3,:6001",
3736,"bucket8$510,:3,:6001",2014-04-03T08:36:33.749900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket6$368,:3,:6001",
3737,"bucket8$511,:3,:6001",2014-04-03T08:36:36.999900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket6$369,:3,:6001",
3738,"bucket7$501,:3,:6001",2014-04-03T08:36:31.829900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket9$354,:3,:6001",
3739,"bucket4$74,:3,:6001",2014-04-03T08:36:32.950000,MQ,SAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$957,:3,:6001",
3740,"bucket4$75,:3,:6001",2014-04-03T08:49:59.319900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$958,:3,:6001",
3741,"bucket7$502,:3,:6001",2014-04-03T08:49:55.219900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket9$355,:3,:6001",
3742,"bucket4$76,:3,:6001",2014-04-03T08:50:00.420000,MQ,LAM,,,,3000.0,3176.0,3000,100.0,ZNE,train,gold,"bucket2$959,:3,:6001",
3743,"bucket4$77,:3,:6001",2014-04-03T08:49:59.729900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$960,:3,:6001",
3744,"bucket4$78,:3,:6001",2014-04-03T09:56:37.729900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$961,:3,:6001",
3745,"bucket4$79,:3,:6001",2014-04-03T09:56:37.689900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$962,:3,:6001",
3746,"bucket4$80,:3,:6001",2014-04-03T09:56:36.880000,MQ,LAM,,,,3000.0,3060.0,3000,100.0,ZNE,train,gold,"bucket2$963,:3,:6001",
3747,"bucket4$81,:3,:6001",2014-04-03T09:56:38.390000,MQ,SAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$964,:3,:6001",
3748,"bucket4$82,:3,:6001",2014-04-03T10:56:37.659900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$965,:3,:6001",
3749,"bucket4$83,:3,:6001",2014-04-03T10:56:36.559900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$966,:3,:6001",
3750,"bucket8$512,:3,:6001",2014-04-03T10:56:33.909900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket6$370,:3,:6001",
3751,"bucket4$84,:3,:6001",2014-04-03T10:56:35.020000,MQ,SAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$967,:3,:6001",
3752,"bucket7$503,:3,:6001",2014-04-03T11:14:45.219900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket9$356,:3,:6001",
3753,"bucket4$85,:3,:6001",2014-04-03T11:14:50.279900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$968,:3,:6001",
3754,"bucket4$86,:3,:6001",2014-04-03T11:14:49.330000,MQ,LAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$969,:3,:6001",
3755,"bucket4$87,:3,:6001",2014-04-03T11:14:41.980000,MQ,SAM,,,,3000.0,3188.0,3000,100.0,ZNE,train,gold,"bucket2$970,:3,:6001",
3756,"bucket4$88,:3,:6001",2014-04-03T14:56:08.249900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$971,:3,:6001",
3757,"bucket4$89,:3,:6001",2014-04-03T14:56:08.729900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$972,:3,:6001",
3758,"bucket4$90,:3,:6001",2014-04-03T14:56:07.869900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$973,:3,:6001",
3759,"bucket4$91,:3,:6001",2014-04-03T14:56:10.769900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$974,:3,:6001",
3760,"bucket4$92,:3,:6001",2014-04-03T16:44:52.069900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$975,:3,:6001",
3761,"bucket4$93,:3,:6001",2014-04-03T16:44:50.429900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$976,:3,:6001",
3762,"bucket4$94,:3,:6001",2014-04-03T16:44:55.179900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$977,:3,:6001",
3763,"bucket4$95,:3,:6001",2014-04-03T16:44:46.910000,MQ,SAM,,,,3000.0,3236.0,3000,100.0,ZNE,train,gold,"bucket2$978,:3,:6001",
3764,"bucket4$96,:3,:6001",2014-04-03T16:49:47.769900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$979,:3,:6001",
3765,"bucket7$504,:3,:6001",2014-04-03T16:49:48.350000,MQ,IA2,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket9$357,:3,:6001",
3766,"bucket4$97,:3,:6001",2014-04-03T16:49:46.929900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$980,:3,:6001",
3767,"bucket4$98,:3,:6001",2014-04-03T16:49:48.580000,MQ,SAM,,,,3000.0,3045.0,3000,100.0,ZNE,train,gold,"bucket2$981,:3,:6001",
3768,"bucket4$99,:3,:6001",2014-04-03T17:05:53.789900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$982,:3,:6001",
3769,"bucket4$100,:3,:6001",2014-04-03T17:05:58.779900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$983,:3,:6001",
3770,"bucket4$101,:3,:6001",2014-04-03T17:05:54.029900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$984,:3,:6001",
3771,"bucket4$102,:3,:6001",2014-04-03T17:06:01.610000,MQ,IA2,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$985,:3,:6001",
3772,"bucket4$103,:3,:6001",2014-04-03T17:05:54.440000,MQ,SAM,,,,3000.0,3132.0,3000,100.0,ZNE,train,gold,"bucket2$986,:3,:6001",
3773,"bucket4$104,:3,:6001",2014-04-03T17:14:04.839900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$987,:3,:6001",
3774,"bucket4$105,:3,:6001",2014-04-03T17:14:06.529900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$988,:3,:6001",
3775,"bucket4$106,:3,:6001",2014-04-03T17:13:59.079900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$989,:3,:6001",
3776,"bucket4$107,:3,:6001",2014-04-03T17:14:01.490000,MQ,SAM,,,,3000.0,3167.0,3000,100.0,ZNE,train,gold,"bucket2$990,:3,:6001",
3777,"bucket4$108,:3,:6001",2014-04-03T17:58:31.439900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$991,:3,:6001",
3778,"bucket7$505,:3,:6001",2014-04-03T17:58:31.869900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket9$358,:3,:6001",
3779,"bucket4$109,:3,:6001",2014-04-03T17:58:31.590000,MQ,IA2,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$992,:3,:6001",
3780,"bucket7$506,:3,:6001",2014-04-03T17:58:31.299900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket9$359,:3,:6001",
3781,"bucket4$110,:3,:6001",2014-04-03T18:35:28.389900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$993,:3,:6001",
3782,"bucket4$111,:3,:6001",2014-04-03T18:35:27.369900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$994,:3,:6001",
3783,"bucket4$112,:3,:6001",2014-04-03T18:35:32.329900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$995,:3,:6001",
3784,"bucket4$113,:3,:6001",2014-04-03T18:35:25.450000,MQ,SAM,,,,3000.0,3132.0,3000,100.0,ZNE,train,gold,"bucket2$996,:3,:6001",
3785,"bucket4$114,:3,:6001",2014-04-03T18:46:27.779900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$997,:3,:6001",
3786,"bucket7$507,:3,:6001",2014-04-03T18:46:37.059900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket9$360,:3,:6001",
3787,"bucket4$115,:3,:6001",2014-04-03T18:46:31.499900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$998,:3,:6001",
3788,"bucket4$116,:3,:6001",2014-04-03T18:46:35.379900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$999,:3,:6001",
3789,"bucket4$117,:3,:6001",2014-04-03T18:46:28.790000,MQ,SAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$1000,:3,:6001",
3790,"bucket4$118,:3,:6001",2014-04-03T23:51:57.749900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$1001,:3,:6001",
3791,"bucket4$119,:3,:6001",2014-04-03T23:51:54.239900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket2$1002,:3,:6001",
3792,"bucket7$508,:3,:6001",2014-04-03T23:51:50.179900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket9$361,:3,:6001",
3793,"bucket4$120,:3,:6001",2014-04-03T23:51:53.050000,MQ,IA2,,,,3000.0,3058.0,3000,100.0,ZNE,train,gold,"bucket2$1003,:3,:6001",
3794,"bucket8$513,:3,:6001",2014-04-04T00:43:14.139900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket6$371,:3,:6001",
