trace_name,trace_start_time,station_network_code,station_code,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,name,trace_name_original
"bucket2$135,:3,:6001",2014-04-02T15:12:18.189900,MQ,MLM,3000,,3000,100.0,ZNE,dev,gold,MQ_MLM_GOLD_20140402_151248
"bucket1$231,:3,:6001",2014-04-02T16:57:45.199900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140402_165815
"bucket1$232,:3,:6001",2014-04-02T16:57:46.089900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140402_165816
"bucket1$233,:3,:6001",2014-04-02T16:57:44.739900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140402_165814
"bucket1$234,:3,:6001",2014-04-02T16:57:45.380000,MQ,IA2,3000,3269.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140402_165815
"bucket1$235,:3,:6001",2014-04-02T16:57:44.940000,MQ,LAM,3000,3061.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140402_165814
"bucket1$236,:3,:6001",2014-04-02T16:57:45.660000,MQ,SAM,3000,3044.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140402_165815
"bucket1$237,:3,:6001",2014-04-02T17:44:55.779900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140402_174525
"bucket2$136,:3,:6001",2014-04-02T17:44:54.549900,MQ,CPM,3000,,3000,100.0,ZNE,dev,gold,MQ_CPM_GOLD_20140402_174524
"bucket1$238,:3,:6001",2014-04-02T17:44:53.299900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140402_174523
"bucket1$239,:3,:6001",2014-04-02T17:44:54.800000,MQ,IA2,3000,3019.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140402_174524
"bucket1$240,:3,:6001",2014-04-02T17:44:54.100000,MQ,LAM,3000,3109.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140402_174524
"bucket4$161,:3,:6001",2014-04-02T17:44:53.849900,MQ,MLM,3000,,3000,100.0,ZNE,test,gold,MQ_MLM_GOLD_20140402_174523
"bucket1$241,:3,:6001",2014-04-02T17:44:53.970000,MQ,SAM,3000,3036.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140402_174523
"bucket4$162,:3,:6001",2014-04-02T18:32:41.999900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140402_183311
"bucket1$242,:3,:6001",2014-04-02T18:32:43.580000,MQ,IA2,3000,3041.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140402_183313
"bucket2$137,:3,:6001",2014-04-02T19:45:49.559900,MQ,BAM,3000,,3000,100.0,ZNE,dev,gold,MQ_BAM_GOLD_20140402_194619
"bucket1$243,:3,:6001",2014-04-02T19:45:44.099900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140402_194614
"bucket1$244,:3,:6001",2014-04-02T19:45:49.770000,MQ,LAM,3000,3012.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140402_194619
"bucket1$245,:3,:6001",2014-04-02T19:45:48.060000,MQ,SAM,3000,3164.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140402_194618
"bucket1$246,:3,:6001",2014-04-02T21:25:11.699900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140402_212541
"bucket4$163,:3,:6001",2014-04-02T21:25:11.059900,MQ,GBM,3000,,3000,100.0,ZNE,test,gold,MQ_GBM_GOLD_20140402_212541
"bucket1$247,:3,:6001",2014-04-02T21:25:11.060000,MQ,IA2,3000,3041.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140402_212541
"bucket4$164,:3,:6001",2014-04-02T21:25:10.460000,MQ,LAM,3000,3017.0,3000,100.0,ZNE,test,gold,MQ_LAM_GOLD_20140402_212540
"bucket2$138,:3,:6001",2014-04-02T21:25:25.519900,MQ,BAM,3000,,3000,100.0,ZNE,dev,gold,MQ_BAM_GOLD_20140402_212555
"bucket1$248,:3,:6001",2014-04-02T21:25:24.339900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140402_212554
"bucket2$139,:3,:6001",2014-04-02T21:25:25.190000,MQ,IA2,3000,3046.0,3000,100.0,ZNE,dev,gold,MQ_IA2_GOLD_20140402_212555
"bucket4$165,:3,:6001",2014-04-02T21:25:24.080000,MQ,LAM,3000,3047.0,3000,100.0,ZNE,test,gold,MQ_LAM_GOLD_20140402_212554
"bucket1$249,:3,:6001",2014-04-02T21:25:26.069900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140402_212556
"bucket1$250,:3,:6001",2014-04-02T21:25:25.300000,MQ,SAM,3000,3051.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140402_212555
"bucket1$251,:3,:6001",2014-04-03T02:50:02.219900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140403_025032
"bucket2$140,:3,:6001",2014-04-03T02:50:07.469900,MQ,CPM,3000,,3000,100.0,ZNE,dev,gold,MQ_CPM_GOLD_20140403_025037
"bucket1$252,:3,:6001",2014-04-03T02:50:05.170000,MQ,IA2,3000,3046.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140403_025035
"bucket1$253,:3,:6001",2014-04-03T02:49:58.909900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140403_025028
"bucket1$254,:3,:6001",2014-04-03T02:58:50.999900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140403_025920
"bucket1$255,:3,:6001",2014-04-03T02:58:50.849900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140403_025920
"bucket1$256,:3,:6001",2014-04-03T02:58:51.320000,MQ,IA2,3000,2901.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140403_025921
"bucket1$257,:3,:6001",2014-04-03T02:58:51.320000,MQ,LAM,3000,3190.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140403_025921
"bucket1$258,:3,:6001",2014-04-03T03:49:58.479900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140403_035028
"bucket2$141,:3,:6001",2014-04-03T03:49:58.399900,MQ,CPM,3000,,3000,100.0,ZNE,dev,gold,MQ_CPM_GOLD_20140403_035028
"bucket1$259,:3,:6001",2014-04-03T03:49:59.199900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140403_035029
"bucket4$166,:3,:6001",2014-04-03T03:49:58.730000,MQ,IA2,3000,3064.0,3000,100.0,ZNE,test,gold,MQ_IA2_GOLD_20140403_035028
"bucket1$260,:3,:6001",2014-04-03T03:49:59.170000,MQ,LAM,3000,3088.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140403_035029
"bucket4$167,:3,:6001",2014-04-03T03:49:59.199900,MQ,MLM,3000,,3000,100.0,ZNE,test,gold,MQ_MLM_GOLD_20140403_035029
"bucket1$261,:3,:6001",2014-04-03T03:49:59.010000,MQ,SAM,3000,3173.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140403_035029
"bucket4$168,:3,:6001",2014-04-03T04:34:25.729900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140403_043455
"bucket1$262,:3,:6001",2014-04-03T04:34:25.529900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140403_043455
"bucket1$263,:3,:6001",2014-04-03T04:34:25.209900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140403_043455
"bucket1$264,:3,:6001",2014-04-03T04:34:25.860000,MQ,IA2,3000,,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140403_043455
"bucket2$142,:3,:6001",2014-04-03T04:34:25.890000,MQ,LAM,3000,3004.0,3000,100.0,ZNE,dev,gold,MQ_LAM_GOLD_20140403_043455
"bucket2$143,:3,:6001",2014-04-03T04:34:25.930000,MQ,SAM,3000,,3000,100.0,ZNE,dev,gold,MQ_SAM_GOLD_20140403_043455
"bucket4$169,:3,:6001",2014-04-03T04:34:50.979900,MQ,CPM,3000,,3000,100.0,ZNE,test,gold,MQ_CPM_GOLD_20140403_043520
"bucket1$265,:3,:6001",2014-04-03T04:34:50.750000,MQ,IA2,3000,3310.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140403_043520
"bucket2$144,:3,:6001",2014-04-03T04:34:50.600000,MQ,LAM,3000,3060.0,3000,100.0,ZNE,dev,gold,MQ_LAM_GOLD_20140403_043520
"bucket1$266,:3,:6001",2014-04-03T04:34:52.919900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140403_043522
"bucket1$267,:3,:6001",2014-04-03T04:34:49.830000,MQ,SAM,3000,3088.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140403_043519
"bucket1$268,:3,:6001",2014-04-03T06:06:32.909900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140403_060702
"bucket1$269,:3,:6001",2014-04-03T06:06:32.269900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140403_060702
"bucket1$270,:3,:6001",2014-04-03T06:06:33.379900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140403_060703
"bucket1$271,:3,:6001",2014-04-03T06:06:32.870000,MQ,IA2,3000,,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140403_060702
"bucket1$272,:3,:6001",2014-04-03T06:06:32.820000,MQ,LAM,3000,3108.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140403_060702
"bucket1$273,:3,:6001",2014-04-03T09:56:37.599900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140403_095707
"bucket1$274,:3,:6001",2014-04-03T09:56:37.789900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140403_095707
"bucket1$275,:3,:6001",2014-04-03T09:56:36.800000,MQ,LAM,3000,3023.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140403_095706
"bucket1$276,:3,:6001",2014-04-03T09:56:38.020000,MQ,SAM,3000,3018.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140403_095708
"bucket4$170,:3,:6001",2014-04-03T22:42:52.519900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140403_224322
"bucket1$277,:3,:6001",2014-04-03T22:42:52.029900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140403_224322
"bucket1$278,:3,:6001",2014-04-03T22:42:56.480000,MQ,LAM,3000,3011.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140403_224326
"bucket1$279,:3,:6001",2014-04-03T22:42:58.100000,MQ,SAM,3000,3028.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140403_224328
"bucket1$280,:3,:6001",2014-04-03T23:44:41.719900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140403_234511
"bucket1$281,:3,:6001",2014-04-03T23:44:42.799900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140403_234512
"bucket2$145,:3,:6001",2014-04-03T23:44:41.360000,MQ,IA2,3000,3054.0,3000,100.0,ZNE,dev,gold,MQ_IA2_GOLD_20140403_234511
"bucket1$282,:3,:6001",2014-04-03T23:44:41.120000,MQ,LAM,3000,3013.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140403_234511
"bucket1$283,:3,:6001",2014-04-03T23:44:42.429900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140403_234512
"bucket1$284,:3,:6001",2014-04-03T23:51:54.279900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140403_235224
"bucket1$285,:3,:6001",2014-04-03T23:51:50.429900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140403_235220
"bucket2$146,:3,:6001",2014-04-03T23:51:50.970000,MQ,IA2,3000,3197.0,3000,100.0,ZNE,dev,gold,MQ_IA2_GOLD_20140403_235220
"bucket1$286,:3,:6001",2014-04-03T23:51:51.400000,MQ,LAM,3000,3214.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140403_235221
"bucket1$287,:3,:6001",2014-04-03T23:51:54.229900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140403_235224
"bucket1$288,:3,:6001",2014-04-04T03:06:22.759900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140404_030652
"bucket2$147,:3,:6001",2014-04-04T03:06:23.539900,MQ,CPM,3000,,3000,100.0,ZNE,dev,gold,MQ_CPM_GOLD_20140404_030653
"bucket1$289,:3,:6001",2014-04-04T03:06:23.619900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140404_030653
"bucket1$290,:3,:6001",2014-04-04T03:06:23.170000,MQ,IA2,3000,3183.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140404_030653
"bucket1$291,:3,:6001",2014-04-04T03:06:23.180000,MQ,LAM,3000,3093.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140404_030653
"bucket1$292,:3,:6001",2014-04-04T03:06:23.749900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140404_030653
"bucket2$148,:3,:6001",2014-04-04T03:06:23.130000,MQ,SAM,3000,,3000,100.0,ZNE,dev,gold,MQ_SAM_GOLD_20140404_030653
"bucket1$293,:3,:6001",2014-04-04T03:23:06.599900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140404_032336
"bucket1$294,:3,:6001",2014-04-04T03:23:05.609900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140404_032335
"bucket2$149,:3,:6001",2014-04-04T03:23:10.190000,MQ,IA2,3000,,3000,100.0,ZNE,dev,gold,MQ_IA2_GOLD_20140404_032340
"bucket1$295,:3,:6001",2014-04-04T03:23:11.200000,MQ,SAM,3000,3053.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140404_032341
"bucket4$171,:3,:6001",2014-04-04T04:06:14.079900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140404_040644
"bucket4$172,:3,:6001",2014-04-04T04:06:14.189900,MQ,CPM,3000,,3000,100.0,ZNE,test,gold,MQ_CPM_GOLD_20140404_040644
"bucket2$150,:3,:6001",2014-04-04T04:06:13.769900,MQ,GBM,3000,,3000,100.0,ZNE,dev,gold,MQ_GBM_GOLD_20140404_040643
"bucket1$296,:3,:6001",2014-04-04T04:06:13.870000,MQ,IA2,3000,3120.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140404_040643
"bucket1$297,:3,:6001",2014-04-04T04:06:13.609900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140404_040643
"bucket2$151,:3,:6001",2014-04-04T04:06:14.180000,MQ,SAM,3000,3188.0,3000,100.0,ZNE,dev,gold,MQ_SAM_GOLD_20140404_040644
"bucket1$298,:3,:6001",2014-04-04T04:06:26.829900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140404_040656
"bucket1$299,:3,:6001",2014-04-04T04:06:27.909900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140404_040657
"bucket1$300,:3,:6001",2014-04-04T04:06:27.139900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140404_040657
"bucket1$301,:3,:6001",2014-04-04T04:06:27.030000,MQ,IA2,3000,3143.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140404_040657
"bucket2$152,:3,:6001",2014-04-04T04:06:27.899900,MQ,MLM,3000,,3000,100.0,ZNE,dev,gold,MQ_MLM_GOLD_20140404_040657
"bucket1$302,:3,:6001",2014-04-04T04:06:27.210000,MQ,SAM,3000,3127.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140404_040657
"bucket1$303,:3,:6001",2014-04-04T11:31:12.289900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140404_113142
"bucket1$304,:3,:6001",2014-04-04T11:31:12.039900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140404_113142
"bucket1$305,:3,:6001",2014-04-04T11:31:13.259900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140404_113143
"bucket2$153,:3,:6001",2014-04-04T11:31:12.640000,MQ,IA2,3000,3172.0,3000,100.0,ZNE,dev,gold,MQ_IA2_GOLD_20140404_113142
"bucket1$306,:3,:6001",2014-04-04T11:31:12.120000,MQ,LAM,3000,3048.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140404_113142
"bucket1$307,:3,:6001",2014-04-04T11:31:13.599900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140404_113143
"bucket1$308,:3,:6001",2014-04-05T03:58:52.230000,MQ,IA2,3000,3119.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140405_035922
"bucket2$154,:3,:6001",2014-04-05T03:58:57.030000,MQ,LAM,3000,3015.0,3000,100.0,ZNE,dev,gold,MQ_LAM_GOLD_20140405_035927
"bucket1$309,:3,:6001",2014-04-05T05:40:58.429900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140405_054128
"bucket1$310,:3,:6001",2014-04-05T11:26:46.579900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140405_112716
"bucket1$311,:3,:6001",2014-04-05T11:26:47.059900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140405_112717
"bucket2$155,:3,:6001",2014-04-05T11:26:46.119900,MQ,GBM,3000,,3000,100.0,ZNE,dev,gold,MQ_GBM_GOLD_20140405_112716
"bucket1$312,:3,:6001",2014-04-05T11:26:46.130000,MQ,IA2,3000,3059.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140405_112716
"bucket1$313,:3,:6001",2014-04-05T11:26:46.150000,MQ,LAM,3000,3073.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140405_112716
"bucket1$314,:3,:6001",2014-04-05T11:26:47.180000,MQ,SAM,3000,3053.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140405_112717
"bucket1$315,:3,:6001",2014-04-06T12:25:56.859900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140406_122626
"bucket1$316,:3,:6001",2014-04-06T12:25:57.419900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140406_122627
"bucket1$317,:3,:6001",2014-04-06T12:25:57.029900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140406_122627
"bucket1$318,:3,:6001",2014-04-06T12:25:57.440000,MQ,IA2,3000,3204.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140406_122627
"bucket1$319,:3,:6001",2014-04-06T12:25:56.790000,MQ,LAM,3000,3029.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140406_122626
"bucket2$156,:3,:6001",2014-04-06T12:25:57.379900,MQ,MLM,3000,,3000,100.0,ZNE,dev,gold,MQ_MLM_GOLD_20140406_122627
"bucket1$320,:3,:6001",2014-04-06T12:25:57.790000,MQ,SAM,3000,3080.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140406_122627
"bucket1$321,:3,:6001",2014-04-07T04:55:43.509900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140407_045613
"bucket1$322,:3,:6001",2014-04-07T04:55:43.949900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140407_045613
"bucket1$323,:3,:6001",2014-04-07T04:55:44.109900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140407_045614
"bucket1$324,:3,:6001",2014-04-07T04:55:43.450000,MQ,IA2,3000,3130.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140407_045613
"bucket2$157,:3,:6001",2014-04-07T04:55:43.800000,MQ,LAM,3000,3145.0,3000,100.0,ZNE,dev,gold,MQ_LAM_GOLD_20140407_045613
"bucket1$325,:3,:6001",2014-04-07T04:55:59.969900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140407_045629
"bucket1$326,:3,:6001",2014-04-07T04:55:59.729900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140407_045629
"bucket1$327,:3,:6001",2014-04-07T04:55:59.919900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140407_045629
"bucket1$328,:3,:6001",2014-04-07T04:55:59.610000,MQ,IA2,3000,,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140407_045629
"bucket1$329,:3,:6001",2014-04-07T04:55:59.450000,MQ,LAM,3000,3177.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140407_045629
"bucket1$330,:3,:6001",2014-04-07T06:03:22.689900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140407_060352
"bucket2$158,:3,:6001",2014-04-07T06:03:23.509900,MQ,CPM,3000,,3000,100.0,ZNE,dev,gold,MQ_CPM_GOLD_20140407_060353
"bucket1$331,:3,:6001",2014-04-07T06:03:23.369900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140407_060353
"bucket1$332,:3,:6001",2014-04-07T06:03:23.580000,MQ,IA2,3000,3111.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140407_060353
"bucket4$173,:3,:6001",2014-04-07T06:03:23.019900,MQ,MLM,3000,,3000,100.0,ZNE,test,gold,MQ_MLM_GOLD_20140407_060353
"bucket1$333,:3,:6001",2014-04-07T06:03:37.949900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140407_060407
"bucket1$334,:3,:6001",2014-04-07T06:03:38.669900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140407_060408
"bucket4$174,:3,:6001",2014-04-07T06:03:37.389900,MQ,GBM,3000,,3000,100.0,ZNE,test,gold,MQ_GBM_GOLD_20140407_060407
"bucket1$335,:3,:6001",2014-04-07T06:03:37.550000,MQ,IA2,3000,3172.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140407_060407
"bucket1$336,:3,:6001",2014-04-07T06:03:38.970000,MQ,LAM,3000,,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140407_060408
"bucket1$337,:3,:6001",2014-04-07T06:03:39.339900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140407_060409
"bucket4$175,:3,:6001",2014-04-07T06:03:38.800000,MQ,SAM,3000,3096.0,3000,100.0,ZNE,test,gold,MQ_SAM_GOLD_20140407_060408
"bucket1$338,:3,:6001",2014-04-07T12:10:17.579900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140407_121047
"bucket2$159,:3,:6001",2014-04-07T12:10:17.679900,MQ,CPM,3000,,3000,100.0,ZNE,dev,gold,MQ_CPM_GOLD_20140407_121047
"bucket1$339,:3,:6001",2014-04-07T12:10:17.569900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140407_121047
"bucket1$340,:3,:6001",2014-04-07T12:10:16.850000,MQ,SAM,3000,3001.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140407_121046
"bucket1$341,:3,:6001",2014-04-08T12:28:16.319900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140408_122846
"bucket1$342,:3,:6001",2014-04-08T12:28:16.029900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140408_122846
"bucket1$343,:3,:6001",2014-04-08T12:28:16.189900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140408_122846
"bucket1$344,:3,:6001",2014-04-08T12:28:16,MQ,IA2,3000,3066.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140408_122846
"bucket1$345,:3,:6001",2014-04-08T13:30:39.589900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140408_133109
"bucket1$346,:3,:6001",2014-04-08T13:30:40.249900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140408_133110
"bucket1$347,:3,:6001",2014-04-08T13:30:40.420000,MQ,IA2,3000,3085.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140408_133110
"bucket1$348,:3,:6001",2014-04-08T13:30:40.290000,MQ,LAM,3000,3180.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140408_133110
"bucket4$176,:3,:6001",2014-04-08T13:30:50.099900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140408_133120
"bucket1$349,:3,:6001",2014-04-08T13:30:50.979900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140408_133120
"bucket1$350,:3,:6001",2014-04-08T13:30:50.599900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140408_133120
"bucket1$351,:3,:6001",2014-04-08T13:30:51.030000,MQ,IA2,3000,3081.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140408_133121
"bucket1$352,:3,:6001",2014-04-08T13:30:50.450000,MQ,LAM,3000,3140.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140408_133120
"bucket1$353,:3,:6001",2014-04-08T13:30:50.819900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140408_133120
"bucket1$354,:3,:6001",2014-04-08T13:30:51.100000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140408_133121
"bucket1$355,:3,:6001",2014-04-08T18:27:34.919900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140408_182804
"bucket1$356,:3,:6001",2014-04-08T18:27:35.559900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140408_182805
"bucket1$357,:3,:6001",2014-04-08T18:27:35.769900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140408_182805
"bucket1$358,:3,:6001",2014-04-08T18:27:35.090000,MQ,IA2,3000,3140.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140408_182805
"bucket1$359,:3,:6001",2014-04-09T03:29:39.229900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140409_033009
