index,trace_name,trace_start_time,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,name,trace_name_original,trace_chunk
1416,"bucket1$1002,:3,:6001",2014-03-31T03:39:21.309900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$103,:3,:6001",
1417,"bucket1$1003,:3,:6001",2014-03-31T03:39:22.359900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$104,:3,:6001",
1418,"bucket1$1004,:3,:6001",2014-03-31T03:39:21.749900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$105,:3,:6001",
1419,"bucket4$254,:3,:6001",2014-03-31T03:39:21.690000,MQ,IA2,,,,3000.0,3030.0,3000,100.0,ZNE,test,gold,"bucket4$148,:3,:6001",
1420,"bucket4$255,:3,:6001",2014-03-31T13:26:04.649900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$149,:3,:6001",
1421,"bucket1$1005,:3,:6001",2014-03-31T13:26:03.939900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$106,:3,:6001",
1422,"bucket1$1006,:3,:6001",2014-03-31T13:26:04.669900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$107,:3,:6001",
1423,"bucket1$1007,:3,:6001",2014-03-31T13:26:04.290000,MQ,IA2,,,,3000.0,3224.0,3000,100.0,ZNE,train,gold,"bucket1$108,:3,:6001",
1424,"bucket1$1008,:3,:6001",2014-03-31T13:26:04.950000,MQ,LAM,,,,3000.0,3178.0,3000,100.0,ZNE,train,gold,"bucket1$109,:3,:6001",
1425,"bucket1$1009,:3,:6001",2014-03-31T13:26:04.589900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$110,:3,:6001",
1426,"bucket1$1010,:3,:6001",2014-03-31T13:26:04.620000,MQ,SAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$111,:3,:6001",
1427,"bucket1$1011,:3,:6001",2014-03-31T13:26:21.329900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$112,:3,:6001",
1428,"bucket1$1012,:3,:6001",2014-03-31T13:26:21.119900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$113,:3,:6001",
1429,"bucket1$1013,:3,:6001",2014-03-31T13:26:20.930000,MQ,IA2,,,,3000.0,3082.0,3000,100.0,ZNE,train,gold,"bucket1$114,:3,:6001",
1430,"bucket1$1014,:3,:6001",2014-03-31T13:26:20.560000,MQ,SAM,,,,3000.0,3026.0,3000,100.0,ZNE,train,gold,"bucket1$115,:3,:6001",
1431,"bucket1$1015,:3,:6001",2014-03-31T13:51:49.059900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$116,:3,:6001",
1432,"bucket1$1016,:3,:6001",2014-03-31T13:51:49.549900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$117,:3,:6001",
1433,"bucket1$1017,:3,:6001",2014-03-31T13:51:48.739900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$118,:3,:6001",
1434,"bucket1$1018,:3,:6001",2014-03-31T13:51:48.960000,MQ,IA2,,,,3000.0,3152.0,3000,100.0,ZNE,train,gold,"bucket1$119,:3,:6001",
1435,"bucket5$237,:3,:6001",2014-03-31T13:51:49,MQ,LAM,,,,3000.0,3080.0,3000,100.0,ZNE,dev,gold,"bucket2$126,:3,:6001",
1436,"bucket1$1019,:3,:6001",2014-03-31T13:51:49.540000,MQ,SAM,,,,3000.0,3122.0,3000,100.0,ZNE,train,gold,"bucket1$120,:3,:6001",
1437,"bucket1$1020,:3,:6001",2014-03-31T19:32:31.119900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$121,:3,:6001",
1438,"bucket1$1021,:3,:6001",2014-03-31T19:32:32.479900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$122,:3,:6001",
1439,"bucket1$1022,:3,:6001",2014-03-31T19:32:36.559900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$123,:3,:6001",
1440,"bucket1$1023,:3,:6001",2014-03-31T19:32:32.110000,MQ,SAM,,,,3000.0,3044.0,3000,100.0,ZNE,train,gold,"bucket1$124,:3,:6001",
1441,"bucket5$238,:3,:6001",2014-03-31T19:47:18.149900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$127,:3,:6001",
1442,"bucket2$0,:3,:6001",2014-03-31T19:47:17.619900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$125,:3,:6001",
1443,"bucket4$256,:3,:6001",2014-03-31T19:47:17.649900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$150,:3,:6001",
1444,"bucket2$1,:3,:6001",2014-03-31T19:47:19.139900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$126,:3,:6001",
1445,"bucket2$2,:3,:6001",2014-04-01T02:38:07.329900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$127,:3,:6001",
1446,"bucket2$3,:3,:6001",2014-04-01T02:38:08.369900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$128,:3,:6001",
1447,"bucket2$4,:3,:6001",2014-04-01T02:38:08.449900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$129,:3,:6001",
1448,"bucket2$5,:3,:6001",2014-04-01T02:38:07.460000,MQ,IA2,,,,3000.0,3208.0,3000,100.0,ZNE,train,gold,"bucket1$130,:3,:6001",
1449,"bucket4$257,:3,:6001",2014-04-01T02:38:07.410000,MQ,LAM,,,,3000.0,2889.0,3000,100.0,ZNE,test,gold,"bucket4$151,:3,:6001",
1450,"bucket2$6,:3,:6001",2014-04-01T02:38:08.959900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$131,:3,:6001",
1451,"bucket2$7,:3,:6001",2014-04-01T02:38:07.730000,MQ,SAM,,,,3000.0,3118.0,3000,100.0,ZNE,train,gold,"bucket1$132,:3,:6001",
1452,"bucket5$239,:3,:6001",2014-04-01T03:01:05.659900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$128,:3,:6001",
1453,"bucket2$8,:3,:6001",2014-04-01T03:01:05.999900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$133,:3,:6001",
1454,"bucket2$9,:3,:6001",2014-04-01T03:01:06.789900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$134,:3,:6001",
1455,"bucket2$10,:3,:6001",2014-04-01T03:01:05.820000,MQ,IA2,,,,3000.0,3213.0,3000,100.0,ZNE,train,gold,"bucket1$135,:3,:6001",
1456,"bucket2$11,:3,:6001",2014-04-01T03:01:06.160000,MQ,LAM,,,,3000.0,3101.0,3000,100.0,ZNE,train,gold,"bucket1$136,:3,:6001",
1457,"bucket2$12,:3,:6001",2014-04-01T03:01:06.959900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$137,:3,:6001",
1458,"bucket5$240,:3,:6001",2014-04-01T03:28:25.289900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$129,:3,:6001",
1459,"bucket2$13,:3,:6001",2014-04-01T03:28:26.079900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$138,:3,:6001",
1460,"bucket2$14,:3,:6001",2014-04-01T03:28:26.719900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$139,:3,:6001",
1461,"bucket2$15,:3,:6001",2014-04-01T03:28:25.590000,MQ,IA2,,,,3000.0,3095.0,3000,100.0,ZNE,train,gold,"bucket1$140,:3,:6001",
1462,"bucket2$16,:3,:6001",2014-04-01T03:28:25.830000,MQ,LAM,,,,3000.0,3067.0,3000,100.0,ZNE,train,gold,"bucket1$141,:3,:6001",
1463,"bucket2$17,:3,:6001",2014-04-01T03:28:27.019900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$142,:3,:6001",
1464,"bucket2$18,:3,:6001",2014-04-01T07:23:51.019900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$143,:3,:6001",
1465,"bucket2$19,:3,:6001",2014-04-01T07:23:50.399900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$144,:3,:6001",
1466,"bucket2$20,:3,:6001",2014-04-01T07:23:51.390000,MQ,IA2,,,,3000.0,3010.0,3000,100.0,ZNE,train,gold,"bucket1$145,:3,:6001",
1467,"bucket2$21,:3,:6001",2014-04-01T07:23:49.900000,MQ,LAM,,,,3000.0,3062.0,3000,100.0,ZNE,train,gold,"bucket1$146,:3,:6001",
1468,"bucket2$22,:3,:6001",2014-04-01T15:27:44.459900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$147,:3,:6001",
1469,"bucket2$23,:3,:6001",2014-04-01T15:27:44.459900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$148,:3,:6001",
1470,"bucket2$24,:3,:6001",2014-04-01T15:27:44.009900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$149,:3,:6001",
1471,"bucket2$25,:3,:6001",2014-04-01T15:27:44.370000,MQ,IA2,,,,3000.0,3201.0,3000,100.0,ZNE,train,gold,"bucket1$150,:3,:6001",
1472,"bucket2$26,:3,:6001",2014-04-01T15:27:45.610000,MQ,LAM,,,,3000.0,3019.0,3000,100.0,ZNE,train,gold,"bucket1$151,:3,:6001",
1473,"bucket4$258,:3,:6001",2014-04-01T15:28:11.609900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$152,:3,:6001",
1474,"bucket2$27,:3,:6001",2014-04-01T15:28:09.979900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$152,:3,:6001",
1475,"bucket4$259,:3,:6001",2014-04-01T15:28:10.479900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$153,:3,:6001",
1476,"bucket2$28,:3,:6001",2014-04-01T15:28:09.830000,MQ,IA2,,,,3000.0,3050.0,3000,100.0,ZNE,train,gold,"bucket1$153,:3,:6001",
1477,"bucket2$29,:3,:6001",2014-04-01T15:28:10.190000,MQ,SAM,,,,3000.0,3229.0,3000,100.0,ZNE,train,gold,"bucket1$154,:3,:6001",
1478,"bucket2$30,:3,:6001",2014-04-01T23:11:04.130000,MQ,LAM,,,,3000.0,3021.0,3000,100.0,ZNE,train,gold,"bucket1$155,:3,:6001",
1479,"bucket2$31,:3,:6001",2014-04-01T23:11:09.380000,MQ,SAM,,,,3000.0,3024.0,3000,100.0,ZNE,train,gold,"bucket1$156,:3,:6001",
1480,"bucket2$32,:3,:6001",2014-04-01T23:18:13.070000,MQ,IA2,,,,3000.0,3052.0,3000,100.0,ZNE,train,gold,"bucket1$157,:3,:6001",
1481,"bucket2$33,:3,:6001",2014-04-01T23:57:11.059900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$158,:3,:6001",
1482,"bucket2$34,:3,:6001",2014-04-01T23:57:12.029900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$159,:3,:6001",
1483,"bucket2$35,:3,:6001",2014-04-01T23:57:11.379900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$160,:3,:6001",
1484,"bucket2$36,:3,:6001",2014-04-01T23:57:11.860000,MQ,IA2,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$161,:3,:6001",
1485,"bucket2$37,:3,:6001",2014-04-01T23:57:11.940000,MQ,LAM,,,,3000.0,3020.0,3000,100.0,ZNE,train,gold,"bucket1$162,:3,:6001",
1486,"bucket2$38,:3,:6001",2014-04-01T23:57:21.429900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$163,:3,:6001",
1487,"bucket2$39,:3,:6001",2014-04-01T23:57:22.859900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$164,:3,:6001",
1488,"bucket2$40,:3,:6001",2014-04-01T23:57:22.259900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$165,:3,:6001",
1489,"bucket2$41,:3,:6001",2014-04-01T23:57:22.620000,MQ,IA2,,,,3000.0,3177.0,3000,100.0,ZNE,train,gold,"bucket1$166,:3,:6001",
1490,"bucket2$42,:3,:6001",2014-04-01T23:57:22.070000,MQ,LAM,,,,3000.0,3225.0,3000,100.0,ZNE,train,gold,"bucket1$167,:3,:6001",
1491,"bucket4$260,:3,:6001",2014-04-01T23:57:24.419900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$154,:3,:6001",
1492,"bucket2$43,:3,:6001",2014-04-01T23:57:23.060000,MQ,SAM,,,,3000.0,3051.0,3000,100.0,ZNE,train,gold,"bucket1$168,:3,:6001",
1493,"bucket2$44,:3,:6001",2014-04-02T01:18:06.339900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$169,:3,:6001",
1494,"bucket2$45,:3,:6001",2014-04-02T01:18:05.489900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$170,:3,:6001",
1495,"bucket2$46,:3,:6001",2014-04-02T01:18:08.180000,MQ,IA2,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$171,:3,:6001",
1496,"bucket2$47,:3,:6001",2014-04-02T01:18:05.410000,MQ,LAM,,,,3000.0,3037.0,3000,100.0,ZNE,train,gold,"bucket1$172,:3,:6001",
1497,"bucket2$48,:3,:6001",2014-04-02T03:23:42.819900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$173,:3,:6001",
1498,"bucket2$49,:3,:6001",2014-04-02T03:23:41.839900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$174,:3,:6001",
1499,"bucket2$50,:3,:6001",2014-04-02T03:23:42.460000,MQ,IA2,,,,3000.0,3022.0,3000,100.0,ZNE,train,gold,"bucket1$175,:3,:6001",
1500,"bucket2$51,:3,:6001",2014-04-02T03:23:41.660000,MQ,LAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$176,:3,:6001",
1501,"bucket4$261,:3,:6001",2014-04-02T03:28:54.879900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$155,:3,:6001",
1502,"bucket2$52,:3,:6001",2014-04-02T03:28:55.750000,MQ,IA2,,,,3000.0,3022.0,3000,100.0,ZNE,train,gold,"bucket1$177,:3,:6001",
1503,"bucket2$53,:3,:6001",2014-04-02T04:28:45.419900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$178,:3,:6001",
1504,"bucket2$54,:3,:6001",2014-04-02T04:28:44.429900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$179,:3,:6001",
1505,"bucket2$55,:3,:6001",2014-04-02T04:28:45.140000,MQ,IA2,,,,3000.0,3053.0,3000,100.0,ZNE,train,gold,"bucket1$180,:3,:6001",
1506,"bucket2$56,:3,:6001",2014-04-02T04:28:44.150000,MQ,LAM,,,,3000.0,3138.0,3000,100.0,ZNE,train,gold,"bucket1$181,:3,:6001",
1507,"bucket2$57,:3,:6001",2014-04-02T04:35:11.770000,MQ,SAM,,,,3000.0,3030.0,3000,100.0,ZNE,train,gold,"bucket1$182,:3,:6001",
1508,"bucket2$58,:3,:6001",2014-04-02T04:42:55.640000,MQ,IA2,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$183,:3,:6001",
1509,"bucket2$59,:3,:6001",2014-04-02T06:25:40.139900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$184,:3,:6001",
1510,"bucket4$262,:3,:6001",2014-04-02T06:25:41.739900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$156,:3,:6001",
1511,"bucket2$60,:3,:6001",2014-04-02T06:25:39.629900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$185,:3,:6001",
1512,"bucket2$61,:3,:6001",2014-04-02T06:25:39.230000,MQ,LAM,,,,3000.0,3054.0,3000,100.0,ZNE,train,gold,"bucket1$186,:3,:6001",
1513,"bucket2$62,:3,:6001",2014-04-02T06:45:47.709900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$187,:3,:6001",
1514,"bucket2$63,:3,:6001",2014-04-02T06:45:47.090000,MQ,SAM,,,,3000.0,3047.0,3000,100.0,ZNE,train,gold,"bucket1$188,:3,:6001",
1515,"bucket2$64,:3,:6001",2014-04-02T07:06:14.929900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$189,:3,:6001",
1516,"bucket2$65,:3,:6001",2014-04-02T07:13:15.999900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$190,:3,:6001",
1517,"bucket2$66,:3,:6001",2014-04-02T07:13:16.759900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$191,:3,:6001",
1518,"bucket2$67,:3,:6001",2014-04-02T07:13:16.419900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$192,:3,:6001",
1519,"bucket4$263,:3,:6001",2014-04-02T07:13:16.960000,MQ,IA2,,,,3000.0,3019.0,3000,100.0,ZNE,test,gold,"bucket4$157,:3,:6001",
1520,"bucket2$68,:3,:6001",2014-04-02T07:13:16.600000,MQ,LAM,,,,3000.0,3201.0,3000,100.0,ZNE,train,gold,"bucket1$193,:3,:6001",
1521,"bucket2$69,:3,:6001",2014-04-02T07:13:16.099900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$194,:3,:6001",
1522,"bucket2$70,:3,:6001",2014-04-02T07:13:16.740000,MQ,SAM,,,,3000.0,3037.0,3000,100.0,ZNE,train,gold,"bucket1$195,:3,:6001",
1523,"bucket5$241,:3,:6001",2014-04-02T07:13:31.159900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$130,:3,:6001",
1524,"bucket2$71,:3,:6001",2014-04-02T07:13:31.929900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$196,:3,:6001",
1525,"bucket2$72,:3,:6001",2014-04-02T07:13:30.949900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$197,:3,:6001",
1526,"bucket2$73,:3,:6001",2014-04-02T07:13:31.730000,MQ,IA2,,,,3000.0,3061.0,3000,100.0,ZNE,train,gold,"bucket1$198,:3,:6001",
1527,"bucket5$242,:3,:6001",2014-04-02T07:13:31.720000,MQ,LAM,,,,3000.0,3062.0,3000,100.0,ZNE,dev,gold,"bucket2$131,:3,:6001",
1528,"bucket2$74,:3,:6001",2014-04-02T07:13:33.009900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$199,:3,:6001",
1529,"bucket2$75,:3,:6001",2014-04-02T07:13:31.500000,MQ,SAM,,,,3000.0,3013.0,3000,100.0,ZNE,train,gold,"bucket1$200,:3,:6001",
1530,"bucket2$76,:3,:6001",2014-04-02T07:20:34.689900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$201,:3,:6001",
1531,"bucket2$77,:3,:6001",2014-04-02T07:20:36.299900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$202,:3,:6001",
1532,"bucket2$78,:3,:6001",2014-04-02T07:20:35.569900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$203,:3,:6001",
1533,"bucket2$79,:3,:6001",2014-04-02T08:53:06.979900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$204,:3,:6001",
1534,"bucket4$264,:3,:6001",2014-04-02T08:53:08.679900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$158,:3,:6001",
1535,"bucket2$80,:3,:6001",2014-04-02T08:53:06.860000,MQ,LAM,,,,3000.0,3099.0,3000,100.0,ZNE,train,gold,"bucket1$205,:3,:6001",
1536,"bucket4$265,:3,:6001",2014-04-02T08:53:12.599900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,test,gold,"bucket4$159,:3,:6001",
1537,"bucket2$81,:3,:6001",2014-04-02T08:53:45.819900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$206,:3,:6001",
1538,"bucket2$82,:3,:6001",2014-04-02T08:53:45.300000,MQ,SAM,,,,3000.0,3041.0,3000,100.0,ZNE,train,gold,"bucket1$207,:3,:6001",
1539,"bucket2$83,:3,:6001",2014-04-02T10:32:22.459900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$208,:3,:6001",
1540,"bucket2$84,:3,:6001",2014-04-02T10:32:21.999900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$209,:3,:6001",
1541,"bucket2$85,:3,:6001",2014-04-02T10:32:39.570000,MQ,SAM,,,,3000.0,3019.0,3000,100.0,ZNE,train,gold,"bucket1$210,:3,:6001",
1542,"bucket2$86,:3,:6001",2014-04-02T10:35:11.799900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$211,:3,:6001",
1543,"bucket2$87,:3,:6001",2014-04-02T10:35:11.129900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$212,:3,:6001",
1544,"bucket2$88,:3,:6001",2014-04-02T10:35:11.840000,MQ,SAM,,,,3000.0,3069.0,3000,100.0,ZNE,train,gold,"bucket1$213,:3,:6001",
1545,"bucket2$89,:3,:6001",2014-04-02T11:15:57.829900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$214,:3,:6001",
1546,"bucket2$90,:3,:6001",2014-04-02T11:15:56.109900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$215,:3,:6001",
1547,"bucket2$91,:3,:6001",2014-04-02T11:15:57.900000,MQ,LAM,,,,3000.0,3336.0,3000,100.0,ZNE,train,gold,"bucket1$216,:3,:6001",
1548,"bucket2$92,:3,:6001",2014-04-02T11:15:58.110000,MQ,SAM,,,,3000.0,3069.0,3000,100.0,ZNE,train,gold,"bucket1$217,:3,:6001",
1549,"bucket2$93,:3,:6001",2014-04-02T11:21:14.889900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$218,:3,:6001",
1550,"bucket2$94,:3,:6001",2014-04-02T11:21:15.560000,MQ,IA2,,,,3000.0,3045.0,3000,100.0,ZNE,train,gold,"bucket1$219,:3,:6001",
1551,"bucket5$243,:3,:6001",2014-04-02T11:21:15.030000,MQ,LAM,,,,3000.0,2910.0,3000,100.0,ZNE,dev,gold,"bucket2$132,:3,:6001",
1552,"bucket2$95,:3,:6001",2014-04-02T12:18:09.309900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$220,:3,:6001",
1553,"bucket2$96,:3,:6001",2014-04-02T12:18:11.690000,MQ,IA2,,,,3000.0,3043.0,3000,100.0,ZNE,train,gold,"bucket1$221,:3,:6001",
1554,"bucket2$97,:3,:6001",2014-04-02T13:22:11.870000,MQ,IA2,,,,3000.0,3084.0,3000,100.0,ZNE,train,gold,"bucket1$222,:3,:6001",
1555,"bucket2$98,:3,:6001",2014-04-02T13:26:13.599900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$223,:3,:6001",
1556,"bucket5$244,:3,:6001",2014-04-02T13:26:12.849900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$133,:3,:6001",
1557,"bucket4$266,:3,:6001",2014-04-02T13:26:12.480000,MQ,LAM,,,,3000.0,3293.0,3000,100.0,ZNE,test,gold,"bucket4$160,:3,:6001",
1558,"bucket2$99,:3,:6001",2014-04-02T13:26:13.840000,MQ,SAM,,,,3000.0,3020.0,3000,100.0,ZNE,train,gold,"bucket1$224,:3,:6001",
1559,"bucket2$100,:3,:6001",2014-04-02T13:42:33.399900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$225,:3,:6001",
1560,"bucket2$101,:3,:6001",2014-04-02T13:42:38.399900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$226,:3,:6001",
1561,"bucket2$102,:3,:6001",2014-04-02T13:42:35.290000,MQ,LAM,,,,3000.0,3074.0,3000,100.0,ZNE,train,gold,"bucket1$227,:3,:6001",
1562,"bucket5$245,:3,:6001",2014-04-02T15:12:18.749900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$134,:3,:6001",
1563,"bucket2$103,:3,:6001",2014-04-02T15:12:17.539900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$228,:3,:6001",
1564,"bucket2$104,:3,:6001",2014-04-02T15:12:18.360000,MQ,IA2,,,,3000.0,3005.0,3000,100.0,ZNE,train,gold,"bucket1$229,:3,:6001",
1565,"bucket2$105,:3,:6001",2014-04-02T15:12:16.940000,MQ,LAM,,,,3000.0,3018.0,3000,100.0,ZNE,train,gold,"bucket1$230,:3,:6001",
1566,"bucket5$246,:3,:6001",2014-04-02T15:12:18.189900,MQ,MLM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$135,:3,:6001",
1567,"bucket2$106,:3,:6001",2014-04-02T16:57:45.199900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$231,:3,:6001",
1568,"bucket2$107,:3,:6001",2014-04-02T16:57:46.089900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$232,:3,:6001",
1569,"bucket2$108,:3,:6001",2014-04-02T16:57:44.739900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$233,:3,:6001",
1570,"bucket2$109,:3,:6001",2014-04-02T16:57:45.380000,MQ,IA2,,,,3000.0,3269.0,3000,100.0,ZNE,train,gold,"bucket1$234,:3,:6001",
1571,"bucket2$110,:3,:6001",2014-04-02T16:57:44.940000,MQ,LAM,,,,3000.0,3061.0,3000,100.0,ZNE,train,gold,"bucket1$235,:3,:6001",
1572,"bucket2$111,:3,:6001",2014-04-02T16:57:45.660000,MQ,SAM,,,,3000.0,3044.0,3000,100.0,ZNE,train,gold,"bucket1$236,:3,:6001",
1573,"bucket2$112,:3,:6001",2014-04-02T17:44:55.779900,MQ,BAM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$237,:3,:6001",
1574,"bucket5$247,:3,:6001",2014-04-02T17:44:54.549900,MQ,CPM,,,,3000.0,,3000,100.0,ZNE,dev,gold,"bucket2$136,:3,:6001",
1575,"bucket2$113,:3,:6001",2014-04-02T17:44:53.299900,MQ,GBM,,,,3000.0,,3000,100.0,ZNE,train,gold,"bucket1$238,:3,:6001",
1576,"bucket2$114,:3,:6001",2014-04-02T17:44:54.800000,MQ,IA2,,,,3000.0,3019.0,3000,100.0,ZNE,train,gold,"bucket1$239,:3,:6001",
