trace_name,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,name,trace_name_original
"bucket0$288,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140509_044642
"bucket0$289,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140403_200459
"bucket0$290,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140505_063150
"bucket1$40,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,dev,noise,MQ_GBM_NOISE_20140302_043443
"bucket1$41,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,dev,noise,MQ_GBM_NOISE_20140421_001416
"bucket0$291,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140319_172934
"bucket2$33,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,test,noise,MQ_GBM_NOISE_20140423_050728
"bucket0$292,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140325_004334
"bucket0$293,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140220_155752
"bucket0$294,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140509_002116
"bucket0$295,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140421_141125
"bucket0$296,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140527_054608
"bucket0$297,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140515_190053
"bucket0$298,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140419_210820
"bucket0$299,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140315_194503
"bucket0$300,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140317_065621
"bucket0$301,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140422_222744
"bucket0$302,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140423_204957
"bucket0$303,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140512_144156
"bucket0$304,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140421_103938
"bucket0$305,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140428_094520
"bucket0$306,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140524_171151
"bucket0$307,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140417_015624
"bucket0$308,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140402_014059
"bucket2$34,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,test,noise,MQ_GBM_NOISE_20140310_213012
"bucket2$35,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,test,noise,MQ_GBM_NOISE_20140531_152009
"bucket2$36,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,test,noise,MQ_GBM_NOISE_20140420_231958
"bucket0$309,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140513_041327
"bucket0$310,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140228_070122
"bucket0$311,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140319_065903
"bucket0$312,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140404_220606
"bucket0$313,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140403_212136
"bucket0$314,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140225_030101
"bucket0$315,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140416_210528
"bucket0$316,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140516_043510
"bucket1$42,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,dev,noise,MQ_GBM_NOISE_20140419_201238
"bucket0$317,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140303_011152
"bucket1$43,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,dev,noise,MQ_GBM_NOISE_20140414_043155
"bucket0$318,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,noise,MQ_GBM_NOISE_20140310_011350
"bucket1$44,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,noise,MQ_CPM_NOISE_20140430_174431
"bucket0$319,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140328_052055
"bucket0$320,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140319_120628
"bucket0$321,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140227_203921
"bucket0$322,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140402_013924
"bucket0$323,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140512_172743
"bucket0$324,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140423_220746
"bucket0$325,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140501_165741
"bucket0$326,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140526_021444
"bucket0$327,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140228_063846
"bucket0$328,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140503_080147
"bucket0$329,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140508_024028
"bucket0$330,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140515_140611
"bucket0$331,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140316_183345
"bucket0$332,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140527_090310
"bucket0$333,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140503_073100
"bucket0$334,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140329_152633
"bucket0$335,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140422_104707
"bucket0$336,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140315_200604
"bucket0$337,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140222_123902
"bucket0$338,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140518_174636
"bucket0$339,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140316_230304
"bucket0$340,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140506_191500
"bucket0$341,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140227_180824
"bucket0$342,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140427_173528
"bucket0$343,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140526_100632
"bucket0$344,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140317_113747
"bucket0$345,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140428_073621
"bucket0$346,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140307_143403
"bucket0$347,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140225_154204
"bucket0$348,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140318_022139
"bucket1$45,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,noise,MQ_CPM_NOISE_20140522_181311
"bucket0$349,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140524_072046
"bucket0$350,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140222_041719
"bucket0$351,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140301_132219
"bucket0$352,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140516_033406
"bucket1$46,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,noise,MQ_CPM_NOISE_20140508_154425
"bucket0$353,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140512_152235
"bucket0$354,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140222_151951
"bucket2$37,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,MQ_CPM_NOISE_20140429_050405
"bucket0$355,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140317_001224
"bucket0$356,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140222_174450
"bucket0$357,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140317_043540
"bucket2$38,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,MQ_CPM_NOISE_20140226_095538
"bucket0$358,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140525_030338
"bucket0$359,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140418_175648
"bucket1$47,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,noise,MQ_CPM_NOISE_20140405_125410
"bucket2$39,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,MQ_CPM_NOISE_20140516_185331
"bucket2$40,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,MQ_CPM_NOISE_20140307_231312
"bucket0$360,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140308_142340
"bucket0$361,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140520_143501
"bucket2$41,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,MQ_CPM_NOISE_20140423_022317
"bucket0$362,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140320_052901
"bucket0$363,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140301_172049
"bucket0$364,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140314_051207
"bucket0$365,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140426_184435
"bucket0$366,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140314_045011
"bucket2$42,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,MQ_CPM_NOISE_20140324_060058
"bucket0$367,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140301_130318
"bucket0$368,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140416_190450
"bucket0$369,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140420_060922
"bucket2$43,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,MQ_CPM_NOISE_20140526_185428
"bucket0$370,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140429_210911
"bucket1$48,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,noise,MQ_CPM_NOISE_20140504_035206
"bucket0$371,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140326_101649
"bucket0$372,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140506_151841
"bucket0$373,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140425_214213
"bucket0$374,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140318_175252
"bucket0$375,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140523_135014
"bucket0$376,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140313_014837
"bucket0$377,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140421_023153
"bucket0$378,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140506_080647
"bucket0$379,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140531_103533
"bucket2$44,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,MQ_CPM_NOISE_20140424_041340
"bucket0$380,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140313_033811
"bucket0$381,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140428_091705
"bucket0$382,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140502_003033
"bucket0$383,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140519_171948
"bucket1$49,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,noise,MQ_CPM_NOISE_20140316_151839
"bucket0$384,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140311_134212
"bucket0$385,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140424_042746
"bucket2$45,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,MQ_CPM_NOISE_20140530_131633
"bucket0$386,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140531_181814
"bucket0$387,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140310_120014
"bucket0$388,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140317_224335
"bucket0$389,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140530_174212
"bucket2$46,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,MQ_CPM_NOISE_20140328_095622
"bucket1$50,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,noise,MQ_CPM_NOISE_20140331_053835
"bucket0$390,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140526_085350
"bucket0$391,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140508_164057
"bucket0$392,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140406_074739
"bucket0$393,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140427_120313
"bucket0$394,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140302_184351
"bucket0$395,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140310_223802
"bucket2$47,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,noise,MQ_CPM_NOISE_20140416_112419
"bucket0$396,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140223_040504
"bucket0$397,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140225_063912
"bucket0$398,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140518_012628
"bucket0$399,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140414_063133
"bucket0$400,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,noise,MQ_CPM_NOISE_20140521_182335
"bucket0$401,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140412_233937
"bucket0$402,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140420_071509
"bucket0$403,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140307_183334
"bucket0$404,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140418_021805
"bucket0$405,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140507_214352
"bucket0$406,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140327_055004
"bucket0$407,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140404_063120
"bucket0$408,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140428_193446
"bucket0$409,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140316_033928
"bucket0$410,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140305_032435
"bucket0$411,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140411_071932
"bucket0$412,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140403_230556
"bucket1$51,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,MQ_LAM_NOISE_20140525_074432
"bucket0$413,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140505_014938
"bucket0$414,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140516_212445
"bucket0$415,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140311_114818
"bucket0$416,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140505_015216
"bucket0$417,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140502_003851
"bucket0$418,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140423_090655
"bucket2$48,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,noise,MQ_LAM_NOISE_20140406_171425
"bucket0$419,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140430_013322
"bucket0$420,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140326_234157
"bucket1$52,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,MQ_LAM_NOISE_20140518_172511
"bucket0$421,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140314_063648
"bucket0$422,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140520_231202
"bucket0$423,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140426_000247
"bucket0$424,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140429_045355
"bucket0$425,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140524_011904
"bucket0$426,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140311_234435
"bucket0$427,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140318_182137
"bucket0$428,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140317_055835
"bucket0$429,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140411_105312
"bucket1$53,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,noise,MQ_LAM_NOISE_20140225_144300
"bucket0$430,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140315_054336
"bucket2$49,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,noise,MQ_LAM_NOISE_20140320_194832
"bucket0$431,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140501_221531
"bucket0$432,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140226_202853
"bucket0$433,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140528_071926
"bucket0$434,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140520_225258
"bucket0$435,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,noise,MQ_LAM_NOISE_20140524_182424
