trace_name,trace_start_time,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,name,trace_name_original
"bucket2$25,:3,:6001",2014-04-25T12:09:47.870000,MQ,IA2,14.80307,-61.20515,289.0,573.0,802.0,573,100.0,ZNE,dev,manuel,MQ_IA2_20140425_120953
"bucket0$236,:3,:6001",2014-04-28T23:10:08.710000,MQ,LAM,14.81292,-61.16314,1240.0,1759.0,1819.0,1759,100.0,ZNE,train,manuel,MQ_LAM_20140428_231026
"bucket0$237,:3,:6001",2014-04-28T23:09:46.789900,MQ,GBM,14.799451,-61.159276,800.0,3956.0,,3956,100.0,ZNE,train,manuel,MQ_GBM_20140428_231026
"bucket1$30,:3,:6001",2014-04-28T23:09:41.289900,MQ,BAM,14.8171,-61.1445,670.0,4540.0,,4540,100.0,ZNE,test,manuel,MQ_BAM_20140428_231026
"bucket1$31,:3,:6001",2014-04-28T23:10:09.299900,MQ,MLM,14.7846,-61.1786,370.0,1753.0,,1753,100.0,ZNE,test,manuel,MQ_MLM_20140428_231026
"bucket0$238,:3,:6001",2014-04-28T23:09:59.550000,MQ,IA2,14.80307,-61.20515,289.0,2738.0,2831.0,2738,100.0,ZNE,train,manuel,MQ_IA2_20140428_231026
"bucket1$32,:3,:6001",2014-04-28T23:09:46.339900,MQ,CPM,14.8168,-61.2074,242.0,4074.0,,4074,100.0,ZNE,test,manuel,MQ_CPM_20140428_231027
"bucket1$33,:3,:6001",2014-05-02T13:53:54.670000,MQ,LAM,14.81292,-61.16314,1240.0,1714.0,1777.0,1714,100.0,ZNE,test,manuel,MQ_LAM_20140502_135411
"bucket2$26,:3,:6001",2014-05-02T13:54:03.359900,MQ,GBM,14.799451,-61.159276,800.0,852.0,,852,100.0,ZNE,dev,manuel,MQ_GBM_20140502_135411
"bucket0$239,:3,:6001",2014-05-02T13:53:31.830000,MQ,IA2,14.80307,-61.20515,289.0,4051.0,4153.0,4051,100.0,ZNE,train,manuel,MQ_IA2_20140502_135412
"bucket0$240,:3,:6001",2014-05-02T14:54:17.579900,MQ,GBM,14.799451,-61.159276,800.0,2349.0,,2349,100.0,ZNE,train,manuel,MQ_GBM_20140502_145441
"bucket0$241,:3,:6001",2014-05-02T14:53:48.290000,MQ,LAM,14.81292,-61.16314,1240.0,5280.0,5340.0,5280,100.0,ZNE,train,manuel,MQ_LAM_20140502_145441
"bucket2$27,:3,:6001",2014-05-02T14:54:32.239900,MQ,BAM,14.8171,-61.1445,670.0,929.0,,929,100.0,ZNE,dev,manuel,MQ_BAM_20140502_145441
"bucket0$242,:3,:6001",2014-05-02T14:53:56.750000,MQ,IA2,14.80307,-61.20515,289.0,4499.0,4582.0,4499,100.0,ZNE,train,manuel,MQ_IA2_20140502_145441
"bucket0$243,:3,:6001",2014-05-02T14:54:22.449900,MQ,CPM,14.8168,-61.2074,242.0,1976.0,,1976,100.0,ZNE,train,manuel,MQ_CPM_20140502_145442
"bucket0$244,:3,:6001",2014-05-02T16:11:09.769900,MQ,GBM,14.799451,-61.159276,800.0,2122.0,,2122,100.0,ZNE,train,manuel,MQ_GBM_20140502_161130
"bucket0$245,:3,:6001",2014-05-02T16:11:22.680000,MQ,LAM,14.81292,-61.16314,1240.0,835.0,906.0,835,100.0,ZNE,train,manuel,MQ_LAM_20140502_161131
"bucket0$246,:3,:6001",2014-05-02T16:11:05.819900,MQ,BAM,14.8171,-61.1445,670.0,2563.0,,2563,100.0,ZNE,train,manuel,MQ_BAM_20140502_161131
"bucket0$247,:3,:6001",2014-05-02T16:11:08.130000,MQ,IA2,14.80307,-61.20515,289.0,2349.0,2435.0,2349,100.0,ZNE,train,manuel,MQ_IA2_20140502_161131
"bucket0$248,:3,:6001",2014-05-02T16:10:50.409900,MQ,CPM,14.8168,-61.2074,242.0,4135.0,,4135,100.0,ZNE,train,manuel,MQ_CPM_20140502_161131
"bucket0$249,:3,:6001",2014-05-02T16:11:41.859900,MQ,GBM,14.799451,-61.159276,800.0,5492.0,,5492,100.0,ZNE,train,manuel,MQ_GBM_20140502_161236
"bucket0$250,:3,:6001",2014-05-02T16:12:18.769900,MQ,BAM,14.8171,-61.1445,670.0,1809.0,,1809,100.0,ZNE,train,manuel,MQ_BAM_20140502_161236
"bucket0$251,:3,:6001",2014-05-02T16:11:57.070000,MQ,IA2,14.80307,-61.20515,289.0,3996.0,4092.0,3996,100.0,ZNE,train,manuel,MQ_IA2_20140502_161237
"bucket0$252,:3,:6001",2014-05-02T16:12:03.880000,MQ,LAM,14.81292,-61.16314,1240.0,3338.0,3383.0,3338,100.0,ZNE,train,manuel,MQ_LAM_20140502_161237
"bucket0$253,:3,:6001",2014-05-02T19:13:17.600000,MQ,LAM,14.81292,-61.16314,1240.0,1811.0,1873.0,1811,100.0,ZNE,train,manuel,MQ_LAM_20140502_191335
"bucket0$254,:3,:6001",2014-05-02T19:13:16.329900,MQ,GBM,14.799451,-61.159276,800.0,1983.0,,1983,100.0,ZNE,train,manuel,MQ_GBM_20140502_191336
"bucket0$255,:3,:6001",2014-05-02T19:13:24.080000,MQ,IA2,14.80307,-61.20515,289.0,1237.0,1305.0,1237,100.0,ZNE,train,manuel,MQ_IA2_20140502_191336
"bucket0$256,:3,:6001",2014-05-02T19:12:52.909900,MQ,BAM,14.8171,-61.1445,670.0,4356.0,,4356,100.0,ZNE,train,manuel,MQ_BAM_20140502_191336
"bucket0$257,:3,:6001",2014-05-02T19:13:26.439900,MQ,MLM,14.7846,-61.1786,370.0,1014.0,,1014,100.0,ZNE,train,manuel,MQ_MLM_20140502_191336
"bucket0$258,:3,:6001",2014-05-02T19:44:53.980000,MQ,LAM,14.81292,-61.16314,1240.0,2859.0,3035.0,2859,100.0,ZNE,train,manuel,MQ_LAM_20140502_194522
"bucket0$259,:3,:6001",2014-05-02T19:44:50.619900,MQ,BAM,14.8171,-61.1445,670.0,3252.0,,3252,100.0,ZNE,train,manuel,MQ_BAM_20140502_194523
"bucket0$260,:3,:6001",2014-05-02T19:44:50.849900,MQ,MLM,14.7846,-61.1786,370.0,3255.0,,3255,100.0,ZNE,train,manuel,MQ_MLM_20140502_194523
"bucket0$261,:3,:6001",2014-05-02T19:44:59.449900,MQ,GBM,14.799451,-61.159276,800.0,2408.0,,2408,100.0,ZNE,train,manuel,MQ_GBM_20140502_194523
"bucket0$262,:3,:6001",2014-05-02T19:45:02.310000,MQ,IA2,14.80307,-61.20515,289.0,2124.0,2246.0,2124,100.0,ZNE,train,manuel,MQ_IA2_20140502_194523
"bucket0$263,:3,:6001",2014-05-02T19:44:56.959900,MQ,CPM,14.8168,-61.2074,242.0,2747.0,,2747,100.0,ZNE,train,manuel,MQ_CPM_20140502_194524
"bucket0$264,:3,:6001",2014-05-02T19:46:21.600000,MQ,LAM,14.81292,-61.16314,1240.0,1189.0,1247.0,1189,100.0,ZNE,train,manuel,MQ_LAM_20140502_194633
"bucket0$265,:3,:6001",2014-05-02T19:46:16.239900,MQ,BAM,14.8171,-61.1445,670.0,1763.0,,1763,100.0,ZNE,train,manuel,MQ_BAM_20140502_194633
"bucket0$266,:3,:6001",2014-05-02T19:45:40.379900,MQ,GBM,14.799451,-61.159276,800.0,5355.0,,5355,100.0,ZNE,train,manuel,MQ_GBM_20140502_194633
"bucket0$267,:3,:6001",2014-05-02T19:45:51.469900,MQ,MLM,14.7846,-61.1786,370.0,4252.0,,4252,100.0,ZNE,train,manuel,MQ_MLM_20140502_194633
"bucket1$34,:3,:6001",2014-05-02T19:46:20.520000,MQ,IA2,14.80307,-61.20515,289.0,1353.0,1462.0,1353,100.0,ZNE,test,manuel,MQ_IA2_20140502_194634
"bucket0$268,:3,:6001",2014-05-02T19:45:49.699900,MQ,CPM,14.8168,-61.2074,242.0,4528.0,,4528,100.0,ZNE,train,manuel,MQ_CPM_20140502_194634
"bucket2$28,:3,:6001",2014-05-02T22:37:12.839900,MQ,CPM,14.8168,-61.2074,242.0,605.0,,605,100.0,ZNE,dev,manuel,MQ_CPM_20140502_223718
"bucket0$269,:3,:6001",2014-05-02T22:37:10.239900,MQ,BAM,14.8171,-61.1445,670.0,874.0,,874,100.0,ZNE,train,manuel,MQ_BAM_20140502_223718
"bucket0$270,:3,:6001",2014-05-02T22:36:38.139900,MQ,GBM,14.799451,-61.159276,800.0,4127.0,,4127,100.0,ZNE,train,manuel,MQ_GBM_20140502_223719
"bucket2$29,:3,:6001",2014-05-02T22:37:05.200000,MQ,LAM,14.81292,-61.16314,1240.0,1423.0,1508.0,1423,100.0,ZNE,dev,manuel,MQ_LAM_20140502_223719
"bucket0$271,:3,:6001",2014-05-02T22:37:08.490000,MQ,IA2,14.80307,-61.20515,289.0,1150.0,1246.0,1150,100.0,ZNE,train,manuel,MQ_IA2_20140502_223719
"bucket0$272,:3,:6001",2014-05-04T13:21:36.569900,MQ,CPM,14.8168,-61.2074,242.0,3138.0,,3138,100.0,ZNE,train,manuel,MQ_CPM_20140504_132207
"bucket0$273,:3,:6001",2014-05-04T13:21:55.339900,MQ,BAM,14.8171,-61.1445,670.0,1393.0,,1393,100.0,ZNE,train,manuel,MQ_BAM_20140504_132209
"bucket0$274,:3,:6001",2014-05-04T13:22:03.420000,MQ,IA2,14.80307,-61.20515,289.0,622.0,773.0,622,100.0,ZNE,train,manuel,MQ_IA2_20140504_132209
"bucket0$275,:3,:6001",2014-05-04T13:21:31.949900,MQ,GBM,14.799451,-61.159276,800.0,3769.0,,3769,100.0,ZNE,train,manuel,MQ_GBM_20140504_132209
"bucket0$276,:3,:6001",2014-05-04T13:21:17.700000,MQ,LAM,14.81292,-61.16314,1240.0,5199.0,5336.0,5199,100.0,ZNE,train,manuel,MQ_LAM_20140504_132209
"bucket0$277,:3,:6001",2014-05-04T13:21:21.319900,MQ,MLM,14.7846,-61.1786,370.0,4882.0,,4882,100.0,ZNE,train,manuel,MQ_MLM_20140504_132210
"bucket0$278,:3,:6001",2014-05-05T15:03:22.420000,MQ,LAM,14.81292,-61.16314,1240.0,3636.0,3697.0,3636,100.0,ZNE,train,manuel,MQ_LAM_20140505_150358
"bucket2$30,:3,:6001",2014-05-05T15:03:05.329900,MQ,GBM,14.799451,-61.159276,800.0,5349.0,,5349,100.0,ZNE,dev,manuel,MQ_GBM_20140505_150358
"bucket0$279,:3,:6001",2014-05-05T15:03:06.269900,MQ,BAM,14.8171,-61.1445,670.0,5292.0,,5292,100.0,ZNE,train,manuel,MQ_BAM_20140505_150359
"bucket0$280,:3,:6001",2014-05-05T15:03:46.820000,MQ,IA2,14.80307,-61.20515,289.0,1253.0,1353.0,1253,100.0,ZNE,train,manuel,MQ_IA2_20140505_150359
"bucket1$35,:3,:6001",2014-05-05T15:03:05.299900,MQ,CPM,14.8168,-61.2074,242.0,5425.0,,5425,100.0,ZNE,test,manuel,MQ_CPM_20140505_150359
"bucket0$281,:3,:6001",2014-05-05T15:03:52.420000,WI,SAM,14.84108,-61.1638,485.0,,803.0,803,100.0,ZNE,train,manuel,WI_SAM_20140505_150400
"bucket0$282,:3,:6001",2014-05-05T15:38:21.239900,MQ,GBM,14.799451,-61.159276,800.0,637.0,,637,100.0,ZNE,train,manuel,MQ_GBM_20140505_153827
"bucket1$36,:3,:6001",2014-05-05T15:38:11.870000,MQ,LAM,14.81292,-61.16314,1240.0,1578.0,1637.0,1578,100.0,ZNE,test,manuel,MQ_LAM_20140505_153827
"bucket0$283,:3,:6001",2014-05-05T15:38:01.079900,MQ,BAM,14.8171,-61.1445,670.0,2697.0,,2697,100.0,ZNE,train,manuel,MQ_BAM_20140505_153828
"bucket0$284,:3,:6001",2014-05-05T17:05:50.219900,MQ,GBM,14.799451,-61.159276,800.0,4102.0,,4102,100.0,ZNE,train,manuel,MQ_GBM_20140505_170631
"bucket1$37,:3,:6001",2014-05-05T17:06:11.350000,MQ,LAM,14.81292,-61.16314,1240.0,1994.0,2034.0,1994,100.0,ZNE,test,manuel,MQ_LAM_20140505_170631
"bucket0$285,:3,:6001",2014-05-05T17:06:11.549900,MQ,BAM,14.8171,-61.1445,670.0,2014.0,,2014,100.0,ZNE,train,manuel,MQ_BAM_20140505_170631
"bucket2$31,:3,:6001",2014-05-05T18:01:30.619900,MQ,GBM,14.799451,-61.159276,800.0,712.0,,712,100.0,ZNE,dev,manuel,MQ_GBM_20140505_180137
"bucket0$286,:3,:6001",2014-05-05T18:00:48.719900,MQ,MLM,14.7846,-61.1786,370.0,4906.0,,4906,100.0,ZNE,train,manuel,MQ_MLM_20140505_180137
"bucket0$287,:3,:6001",2014-05-05T18:01:09.469900,MQ,BAM,14.8171,-61.1445,670.0,2832.0,,2832,100.0,ZNE,train,manuel,MQ_BAM_20140505_180137
"bucket0$288,:3,:6001",2014-05-05T18:00:52.890000,MQ,IA2,14.80307,-61.20515,289.0,4492.0,4525.0,4492,100.0,ZNE,train,manuel,MQ_IA2_20140505_180137
"bucket2$32,:3,:6001",2014-05-05T18:01:22.880000,MQ,LAM,14.81292,-61.16314,1240.0,1511.0,1618.0,1511,100.0,ZNE,dev,manuel,MQ_LAM_20140505_180137
"bucket0$289,:3,:6001",2014-05-05T18:02:12.610000,MQ,LAM,14.81292,-61.16314,1240.0,2999.0,,2999,100.0,ZNE,train,manuel,MQ_LAM_20140505_180242
"bucket0$290,:3,:6001",2014-05-05T18:02:26.549900,MQ,MLM,14.7846,-61.1786,370.0,1627.0,,1627,100.0,ZNE,train,manuel,MQ_MLM_20140505_180242
"bucket0$291,:3,:6001",2014-05-05T18:02:18.599900,MQ,CPM,14.8168,-61.2074,242.0,2480.0,,2480,100.0,ZNE,train,manuel,MQ_CPM_20140505_180243
"bucket0$292,:3,:6001",2014-05-05T18:02:31.219900,MQ,GBM,14.799451,-61.159276,800.0,1226.0,,1226,100.0,ZNE,train,manuel,MQ_GBM_20140505_180243
"bucket0$293,:3,:6001",2014-05-05T18:02:31.079900,MQ,BAM,14.8171,-61.1445,670.0,1255.0,,1255,100.0,ZNE,train,manuel,MQ_BAM_20140505_180243
"bucket1$38,:3,:6001",2014-05-05T18:02:32.360000,MQ,IA2,14.80307,-61.20515,289.0,,1198.0,1198,100.0,ZNE,test,manuel,MQ_IA2_20140505_180244
"bucket0$294,:3,:6001",2014-05-06T00:02:40.400000,MQ,LAM,14.81292,-61.16314,1240.0,3507.0,3571.0,3507,100.0,ZNE,train,manuel,MQ_LAM_20140506_000315
"bucket0$295,:3,:6001",2014-05-06T00:02:40.429900,MQ,GBM,14.799451,-61.159276,800.0,3506.0,,3506,100.0,ZNE,train,manuel,MQ_GBM_20140506_000315
"bucket0$296,:3,:6001",2014-05-06T00:03:08.099900,MQ,BAM,14.8171,-61.1445,670.0,769.0,,769,100.0,ZNE,train,manuel,MQ_BAM_20140506_000315
"bucket0$297,:3,:6001",2014-05-06T00:02:37.619900,MQ,CPM,14.8168,-61.2074,242.0,3826.0,,3826,100.0,ZNE,train,manuel,MQ_CPM_20140506_000315
"bucket0$298,:3,:6001",2014-05-06T00:03:07.149900,MQ,MLM,14.7846,-61.1786,370.0,875.0,,875,100.0,ZNE,train,manuel,MQ_MLM_20140506_000315
"bucket1$39,:3,:6001",2014-05-06T00:02:45.320000,MQ,IA2,14.80307,-61.20515,289.0,3068.0,3162.0,3068,100.0,ZNE,test,manuel,MQ_IA2_20140506_000316
"bucket0$299,:3,:6001",2014-05-06T00:02:56.840000,WI,SAM,14.84108,-61.1638,485.0,1980.0,2019.0,1980,100.0,ZNE,train,manuel,WI_SAM_20140506_000316
"bucket0$300,:3,:6001",2014-05-06T12:13:19.689900,MQ,GBM,14.799451,-61.159276,800.0,1418.0,,1418,100.0,ZNE,train,manuel,MQ_GBM_20140506_121333
"bucket0$301,:3,:6001",2014-05-06T12:13:16.430000,MQ,LAM,14.81292,-61.16314,1240.0,1768.0,1837.0,1768,100.0,ZNE,train,manuel,MQ_LAM_20140506_121334
"bucket0$302,:3,:6001",2014-05-06T12:12:41.979900,MQ,BAM,14.8171,-61.1445,670.0,5248.0,,5248,100.0,ZNE,train,manuel,MQ_BAM_20140506_121334
"bucket0$303,:3,:6001",2014-05-06T12:32:48.680000,MQ,LAM,14.81292,-61.16314,1240.0,558.0,613.0,558,100.0,ZNE,train,manuel,MQ_LAM_20140506_123254
"bucket0$304,:3,:6001",2014-05-06T12:32:07.579900,MQ,BAM,14.8171,-61.1445,670.0,4705.0,,4705,100.0,ZNE,train,manuel,MQ_BAM_20140506_123254
"bucket0$305,:3,:6001",2014-05-06T12:32:48.799900,MQ,GBM,14.799451,-61.159276,800.0,590.0,,590,100.0,ZNE,train,manuel,MQ_GBM_20140506_123254
"bucket0$306,:3,:6001",2014-05-06T12:32:05.750000,MQ,IA2,14.80307,-61.20515,289.0,,5007.0,5007,100.0,ZNE,train,manuel,MQ_IA2_20140506_123255
"bucket0$307,:3,:6001",2014-05-06T20:21:32.699900,MQ,GBM,14.799451,-61.159276,800.0,4850.0,,4850,100.0,ZNE,train,manuel,MQ_GBM_20140506_202221
"bucket0$308,:3,:6001",2014-05-06T20:21:26.980000,MQ,LAM,14.81292,-61.16314,1240.0,5427.0,5451.0,5427,100.0,ZNE,train,manuel,MQ_LAM_20140506_202221
"bucket0$309,:3,:6001",2014-05-06T20:21:54.409900,MQ,BAM,14.8171,-61.1445,670.0,2713.0,,2713,100.0,ZNE,train,manuel,MQ_BAM_20140506_202221
"bucket0$310,:3,:6001",2014-05-06T20:21:33.770000,MQ,IA2,14.80307,-61.20515,289.0,4806.0,4904.0,4806,100.0,ZNE,train,manuel,MQ_IA2_20140506_202221
"bucket0$311,:3,:6001",2014-05-06T21:01:26.639900,MQ,GBM,14.799451,-61.159276,800.0,2298.0,,2298,100.0,ZNE,train,manuel,MQ_GBM_20140506_210149
"bucket0$312,:3,:6001",2014-05-06T21:01:14.270000,MQ,LAM,14.81292,-61.16314,1240.0,3543.0,3622.0,3543,100.0,ZNE,train,manuel,MQ_LAM_20140506_210149
"bucket0$313,:3,:6001",2014-05-06T21:01:17.959900,MQ,BAM,14.8171,-61.1445,670.0,3204.0,,3204,100.0,ZNE,train,manuel,MQ_BAM_20140506_210150
"bucket0$314,:3,:6001",2014-05-06T21:01:32.080000,MQ,IA2,14.80307,-61.20515,289.0,1814.0,1914.0,1814,100.0,ZNE,train,manuel,MQ_IA2_20140506_210150
"bucket0$315,:3,:6001",2014-05-06T21:01:25.740000,WI,SAM,14.84108,-61.1638,485.0,,2523.0,2523,100.0,ZNE,train,manuel,WI_SAM_20140506_210150
"bucket0$316,:3,:6001",2014-05-09T07:03:12.759900,MQ,BAM,14.8171,-61.1445,670.0,1807.0,,1807,100.0,ZNE,train,manuel,MQ_BAM_20140509_070330
"bucket2$33,:3,:6001",2014-05-09T07:02:52.959900,MQ,GBM,14.799451,-61.159276,800.0,3789.0,,3789,100.0,ZNE,dev,manuel,MQ_GBM_20140509_070330
"bucket0$317,:3,:6001",2014-05-09T07:02:58.510000,MQ,LAM,14.81292,-61.16314,1240.0,3263.0,3348.0,3263,100.0,ZNE,train,manuel,MQ_LAM_20140509_070331
"bucket2$34,:3,:6001",2014-05-09T07:03:05.580000,MQ,IA2,14.80307,-61.20515,289.0,2574.0,2694.0,2574,100.0,ZNE,dev,manuel,MQ_IA2_20140509_070331
"bucket1$40,:3,:6001",2014-05-10T05:56:08.379900,MQ,GBM,14.799451,-61.159276,800.0,2574.0,,2574,100.0,ZNE,test,manuel,MQ_GBM_20140510_055634
"bucket0$318,:3,:6001",2014-05-10T05:56:17.010000,MQ,LAM,14.81292,-61.16314,1240.0,1717.0,1769.0,1717,100.0,ZNE,train,manuel,MQ_LAM_20140510_055634
"bucket0$319,:3,:6001",2014-05-10T05:55:52.579900,MQ,BAM,14.8171,-61.1445,670.0,4197.0,,4197,100.0,ZNE,train,manuel,MQ_BAM_20140510_055634
"bucket0$320,:3,:6001",2014-05-13T01:30:07.880000,MQ,IA2,14.80307,-61.20515,289.0,559.0,630.0,559,100.0,ZNE,train,manuel,MQ_IA2_20140513_013013
"bucket0$321,:3,:6001",2014-05-13T01:29:39.420000,MQ,LAM,14.81292,-61.16314,1240.0,3418.0,3454.0,3418,100.0,ZNE,train,manuel,MQ_LAM_20140513_013013
"bucket0$322,:3,:6001",2014-05-13T01:29:40.509900,MQ,GBM,14.799451,-61.159276,800.0,3313.0,,3313,100.0,ZNE,train,manuel,MQ_GBM_20140513_013013
"bucket0$323,:3,:6001",2014-05-13T01:29:38.599900,MQ,BAM,14.8171,-61.1445,670.0,3533.0,,3533,100.0,ZNE,train,manuel,MQ_BAM_20140513_013013
"bucket0$324,:3,:6001",2014-05-15T02:02:09.299900,MQ,GBM,14.799451,-61.159276,800.0,5327.0,,5327,100.0,ZNE,train,manuel,MQ_GBM_20140515_020302
"bucket0$325,:3,:6001",2014-05-15T02:02:43.260000,MQ,IA2,14.80307,-61.20515,289.0,1975.0,2084.0,1975,100.0,ZNE,train,manuel,MQ_IA2_20140515_020303
"bucket0$326,:3,:6001",2014-05-15T02:02:49.299900,MQ,BAM,14.8171,-61.1445,670.0,1400.0,,1400,100.0,ZNE,train,manuel,MQ_BAM_20140515_020303
"bucket1$41,:3,:6001",2014-05-17T00:56:51.679900,MQ,GBM,14.799451,-61.159276,800.0,3010.0,,3010,100.0,ZNE,test,manuel,MQ_GBM_20140517_005721
"bucket0$327,:3,:6001",2014-05-17T00:56:48.170000,MQ,LAM,14.81292,-61.16314,1240.0,3365.0,3523.0,3365,100.0,ZNE,train,manuel,MQ_LAM_20140517_005721
"bucket0$328,:3,:6001",2014-05-17T00:56:58.469900,MQ,BAM,14.8171,-61.1445,670.0,2337.0,,2337,100.0,ZNE,train,manuel,MQ_BAM_20140517_005721
"bucket0$329,:3,:6001",2014-05-17T06:01:31.910000,MQ,LAM,14.81292,-61.16314,1240.0,1550.0,1802.0,1550,100.0,ZNE,train,manuel,MQ_LAM_20140517_060147
"bucket2$35,:3,:6001",2014-05-17T06:01:28.389900,MQ,GBM,14.799451,-61.159276,800.0,1922.0,,1922,100.0,ZNE,dev,manuel,MQ_GBM_20140517_060147
"bucket0$330,:3,:6001",2014-05-17T06:00:56.559900,MQ,BAM,14.8171,-61.1445,670.0,5177.0,,5177,100.0,ZNE,train,manuel,MQ_BAM_20140517_060148
"bucket2$36,:3,:6001",2014-05-17T06:01:37.520000,MQ,IA2,14.80307,-61.20515,289.0,,1379.0,1379,100.0,ZNE,dev,manuel,MQ_IA2_20140517_060151
"bucket0$331,:3,:6001",2014-05-17T22:08:36.730000,MQ,LAM,14.81292,-61.16314,1240.0,1812.0,1867.0,1812,100.0,ZNE,train,manuel,MQ_LAM_20140517_220854
"bucket0$332,:3,:6001",2014-05-17T22:08:25.499900,MQ,GBM,14.799451,-61.159276,800.0,2959.0,,2959,100.0,ZNE,train,manuel,MQ_GBM_20140517_220855
"bucket0$333,:3,:6001",2014-05-17T22:08:11.509900,MQ,BAM,14.8171,-61.1445,670.0,4364.0,,4364,100.0,ZNE,train,manuel,MQ_BAM_20140517_220855
"bucket0$334,:3,:6001",2014-05-18T05:28:34.069900,MQ,GBM,14.799451,-61.159276,800.0,574.0,,574,100.0,ZNE,train,manuel,MQ_GBM_20140518_052839
"bucket2$37,:3,:6001",2014-05-18T05:28:08.020000,MQ,LAM,14.81292,-61.16314,1240.0,3184.0,3224.0,3184,100.0,ZNE,dev,manuel,MQ_LAM_20140518_052839
"bucket0$335,:3,:6001",2014-05-18T05:27:53.039900,MQ,BAM,14.8171,-61.1445,670.0,4732.0,,4732,100.0,ZNE,train,manuel,MQ_BAM_20140518_052840
"bucket0$336,:3,:6001",2014-05-18T05:28:15.380000,MQ,IA2,14.80307,-61.20515,289.0,,2608.0,2608,100.0,ZNE,train,manuel,MQ_IA2_20140518_052841
"bucket0$337,:3,:6001",2014-05-19T23:25:51.629900,MQ,GBM,14.799451,-61.159276,800.0,4978.0,,4978,100.0,ZNE,train,manuel,MQ_GBM_20140519_232641
"bucket0$338,:3,:6001",2014-05-19T23:26:15.780000,MQ,LAM,14.81292,-61.16314,1240.0,2567.0,2633.0,2567,100.0,ZNE,train,manuel,MQ_LAM_20140519_232641
"bucket2$38,:3,:6001",2014-05-19T23:25:57.300000,WI,SAM,14.84108,-61.1638,485.0,4460.0,4587.0,4460,100.0,ZNE,dev,manuel,WI_SAM_20140519_232641
"bucket0$339,:3,:6001",2014-05-19T23:26:30.119900,MQ,MLM,14.7846,-61.1786,370.0,1183.0,,1183,100.0,ZNE,train,manuel,MQ_MLM_20140519_232641
"bucket0$340,:3,:6001",2014-05-19T23:26:06.999900,MQ,BAM,14.8171,-61.1445,670.0,3498.0,,3498,100.0,ZNE,train,manuel,MQ_BAM_20140519_232641
"bucket0$341,:3,:6001",2014-05-19T23:26:12.090000,MQ,IA2,14.80307,-61.20515,289.0,3007.0,3100.0,3007,100.0,ZNE,train,manuel,MQ_IA2_20140519_232642
"bucket0$342,:3,:6001",2014-05-19T23:25:54.409900,MQ,CPM,14.8168,-61.2074,242.0,4776.0,,4776,100.0,ZNE,train,manuel,MQ_CPM_20140519_232642
"bucket0$343,:3,:6001",2014-05-20T03:15:03.610000,MQ,LAM,14.81292,-61.16314,1240.0,3002.0,3075.0,3002,100.0,ZNE,train,manuel,MQ_LAM_20140520_031533
"bucket0$344,:3,:6001",2014-05-20T03:14:51.019900,MQ,GBM,14.799451,-61.159276,800.0,4286.0,,4286,100.0,ZNE,train,manuel,MQ_GBM_20140520_031533
"bucket0$345,:3,:6001",2014-05-20T03:14:52.629900,MQ,BAM,14.8171,-61.1445,670.0,4169.0,,4169,100.0,ZNE,train,manuel,MQ_BAM_20140520_031534
"bucket0$346,:3,:6001",2014-05-20T03:14:55.389900,MQ,MLM,14.7846,-61.1786,370.0,3903.0,,3903,100.0,ZNE,train,manuel,MQ_MLM_20140520_031534
"bucket2$39,:3,:6001",2014-05-20T03:15:08.360000,MQ,IA2,14.80307,-61.20515,289.0,2621.0,2692.0,2621,100.0,ZNE,dev,manuel,MQ_IA2_20140520_031534
"bucket0$347,:3,:6001",2014-05-20T03:15:01.289900,MQ,CPM,14.8168,-61.2074,242.0,3334.0,,3334,100.0,ZNE,train,manuel,MQ_CPM_20140520_031534
"bucket0$348,:3,:6001",2014-05-23T04:11:26.390000,MQ,LAM,14.81292,-61.16314,1240.0,5128.0,,5128,100.0,ZNE,train,manuel,MQ_LAM_20140523_041217
"bucket1$42,:3,:6001",2014-05-23T04:11:56.049900,MQ,GBM,14.799451,-61.159276,800.0,2200.0,,2200,100.0,ZNE,test,manuel,MQ_GBM_20140523_041218
"bucket0$349,:3,:6001",2014-05-23T04:11:29.279900,MQ,BAM,14.8171,-61.1445,670.0,4881.0,,4881,100.0,ZNE,train,manuel,MQ_BAM_20140523_041218
"bucket0$350,:3,:6001",2014-05-23T04:11:43.860000,MQ,IA2,14.80307,-61.20515,289.0,3440.0,3537.0,3440,100.0,ZNE,train,manuel,MQ_IA2_20140523_041218
"bucket1$43,:3,:6001",2014-05-24T23:39:39.539900,MQ,GBM,14.799451,-61.159276,800.0,3447.0,,3447,100.0,ZNE,test,manuel,MQ_GBM_20140524_234014
"bucket2$40,:3,:6001",2014-05-24T23:39:25.550000,MQ,LAM,14.81292,-61.16314,1240.0,4850.0,4891.0,4850,100.0,ZNE,dev,manuel,MQ_LAM_20140524_234014
"bucket0$351,:3,:6001",2014-05-24T23:39:20.689900,MQ,BAM,14.8171,-61.1445,670.0,5371.0,,5371,100.0,ZNE,train,manuel,MQ_BAM_20140524_234014
"bucket0$352,:3,:6001",2014-05-24T23:39:42.520000,MQ,IA2,14.80307,-61.20515,289.0,3215.0,3232.0,3215,100.0,ZNE,train,manuel,MQ_IA2_20140524_234014
