trace_name,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,trace_name_original
"bucket0$295,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,MQ_GBM_NOISE_20140508_210300
"bucket0$296,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,MQ_GBM_NOISE_20140318_011700
"bucket2$38,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,dev,MQ_GBM_NOISE_20140504_075400
"bucket1$42,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,test,MQ_GBM_NOISE_20140324_032700
"bucket0$297,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,MQ_GBM_NOISE_20140523_112400
"bucket0$298,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,MQ_GBM_NOISE_20140321_203600
"bucket0$299,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,MQ_GBM_NOISE_20140425_033500
"bucket2$39,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,dev,MQ_GBM_NOISE_20140402_032000
"bucket1$43,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,test,MQ_GBM_NOISE_20140525_080900
"bucket0$300,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,MQ_GBM_NOISE_20140525_091600
"bucket0$301,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,MQ_GBM_NOISE_20140520_011400
"bucket2$40,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,dev,MQ_GBM_NOISE_20140502_171000
"bucket0$302,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,MQ_GBM_NOISE_20140330_200900
"bucket0$303,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,MQ_GBM_NOISE_20140524_201500
"bucket0$304,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,MQ_GBM_NOISE_20140306_230100
"bucket2$41,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,dev,MQ_GBM_NOISE_20140302_125700
"bucket0$305,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,MQ_GBM_NOISE_20140304_053600
"bucket0$306,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,MQ_GBM_NOISE_20140527_212300
"bucket0$307,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,MQ_GBM_NOISE_20140305_210100
"bucket1$44,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,test,MQ_GBM_NOISE_20140521_003700
"bucket0$308,:3,:6000",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,MQ_GBM_NOISE_20140530_235900
"bucket0$309,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,MQ_GBM_NOISE_20140222_193200
"bucket1$45,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,test,MQ_GBM_NOISE_20140310_051200
"bucket2$42,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,dev,MQ_GBM_NOISE_20140224_151000
"bucket0$310,:3,:6001",MQ,GBM,14.799451,-61.159276,800.0,,,3000,100.0,ZNE,train,MQ_GBM_NOISE_20140301_203300
"bucket0$311,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140323_051000
"bucket0$312,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140530_020500
"bucket1$46,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,MQ_CPM_NOISE_20140220_000700
"bucket0$313,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140321_171600
"bucket0$314,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140325_210500
"bucket2$43,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,MQ_CPM_NOISE_20140505_145600
"bucket0$315,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140510_211900
"bucket1$47,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,MQ_CPM_NOISE_20140502_204900
"bucket0$316,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140518_101700
"bucket0$317,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140415_221700
"bucket0$318,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140312_205600
"bucket0$319,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140316_152900
"bucket0$320,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140319_212500
"bucket0$321,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140310_212900
"bucket0$322,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140527_171800
"bucket1$48,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,MQ_CPM_NOISE_20140518_111500
"bucket0$323,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140328_072400
"bucket0$324,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140426_160600
"bucket0$325,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140223_203200
"bucket0$326,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140409_030800
"bucket0$327,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140403_011600
"bucket0$328,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140303_145600
"bucket1$49,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,MQ_CPM_NOISE_20140312_042000
"bucket1$50,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,MQ_CPM_NOISE_20140221_184100
"bucket2$44,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,MQ_CPM_NOISE_20140331_183800
"bucket2$45,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,MQ_CPM_NOISE_20140224_031900
"bucket0$329,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140328_043000
"bucket0$330,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140425_234100
"bucket0$331,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140527_135700
"bucket0$332,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140306_035600
"bucket0$333,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140513_061300
"bucket0$334,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140311_161700
"bucket0$335,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140418_175200
"bucket1$51,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,MQ_CPM_NOISE_20140302_152000
"bucket0$336,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140526_093200
"bucket0$337,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140511_163300
"bucket0$338,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140420_124800
"bucket0$339,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140223_050000
"bucket0$340,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140519_091800
"bucket0$341,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140424_022000
"bucket0$342,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140531_191000
"bucket0$343,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140224_035300
"bucket0$344,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140303_174700
"bucket0$345,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140227_095200
"bucket0$346,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140505_174500
"bucket1$52,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,MQ_CPM_NOISE_20140530_185000
"bucket1$53,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,MQ_CPM_NOISE_20140317_185100
"bucket0$347,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140221_203400
"bucket0$348,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140401_042800
"bucket0$349,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140518_175100
"bucket0$350,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140530_170400
"bucket0$351,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140404_214500
"bucket2$46,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,MQ_CPM_NOISE_20140309_144700
"bucket0$352,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140302_181500
"bucket1$54,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,MQ_CPM_NOISE_20140526_231900
"bucket0$353,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140529_052400
"bucket0$354,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140528_062900
"bucket1$55,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,MQ_CPM_NOISE_20140529_060200
"bucket0$355,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140303_185300
"bucket0$356,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140308_223200
"bucket2$47,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,MQ_CPM_NOISE_20140318_104400
"bucket0$357,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140319_194000
"bucket2$48,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,MQ_CPM_NOISE_20140228_212300
"bucket0$358,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140514_141300
"bucket0$359,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140421_075300
"bucket0$360,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140426_174300
"bucket0$361,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140429_130500
"bucket0$362,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140525_053300
"bucket0$363,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140511_061100
"bucket0$364,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140406_075700
"bucket0$365,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140520_183100
"bucket0$366,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140505_233700
"bucket0$367,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140424_061600
"bucket0$368,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140306_064100
"bucket0$369,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140507_202700
"bucket0$370,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140412_181500
"bucket2$49,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,MQ_CPM_NOISE_20140501_025200
"bucket0$371,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140329_071700
"bucket0$372,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140423_114000
"bucket0$373,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140326_003800
"bucket0$374,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140504_112700
"bucket2$50,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,MQ_CPM_NOISE_20140309_111100
"bucket0$375,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140511_061500
"bucket0$376,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140403_025400
"bucket0$377,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140525_080900
"bucket0$378,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140312_060500
"bucket0$379,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140402_082200
"bucket0$380,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140428_205900
"bucket0$381,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140520_041100
"bucket0$382,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140510_041600
"bucket0$383,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140522_091400
"bucket0$384,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140407_034600
"bucket1$56,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,MQ_CPM_NOISE_20140319_060800
"bucket0$385,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140529_233500
"bucket0$386,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140321_185500
"bucket1$57,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,test,MQ_CPM_NOISE_20140303_055300
"bucket0$387,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140510_181900
"bucket2$51,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,dev,MQ_CPM_NOISE_20140424_065100
"bucket0$388,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140307_193600
"bucket0$389,:3,:6001",MQ,CPM,14.8168,-61.2074,242.0,,,3000,100.0,ZNE,train,MQ_CPM_NOISE_20140316_003700
"bucket0$390,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140326_060700
"bucket0$391,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140303_020700
"bucket0$392,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140403_053600
"bucket0$393,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140517_215800
"bucket1$58,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,MQ_LAM_NOISE_20140407_182600
"bucket0$394,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140320_013100
"bucket2$52,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,MQ_LAM_NOISE_20140404_060100
"bucket0$395,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140529_063200
"bucket1$59,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,MQ_LAM_NOISE_20140311_221400
"bucket0$396,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140407_182600
"bucket0$397,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140403_050000
"bucket0$398,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140317_200700
"bucket0$399,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140417_193400
"bucket0$400,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140315_213600
"bucket0$401,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140228_053800
"bucket0$402,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140528_222900
"bucket0$403,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140409_110800
"bucket0$404,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140514_191300
"bucket2$53,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,MQ_LAM_NOISE_20140305_200900
"bucket0$405,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140506_053100
"bucket0$406,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140411_023500
"bucket0$407,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140402_174600
"bucket0$408,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140518_065000
"bucket0$409,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140512_204400
"bucket0$410,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140519_181400
"bucket0$411,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140505_030100
"bucket0$412,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140314_224400
"bucket0$413,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140225_211400
"bucket0$414,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140224_162300
"bucket0$415,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140330_082800
"bucket0$416,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140523_121800
"bucket0$417,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140418_121900
"bucket0$418,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140430_201600
"bucket0$419,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140222_180300
"bucket0$420,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140318_223000
"bucket0$421,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140412_120800
"bucket0$422,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140223_101800
"bucket0$423,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140422_065100
"bucket0$424,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140330_085200
"bucket0$425,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140515_171300
"bucket0$426,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140308_005600
"bucket2$54,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,MQ_LAM_NOISE_20140510_011700
"bucket2$55,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,dev,MQ_LAM_NOISE_20140224_175600
"bucket1$60,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,MQ_LAM_NOISE_20140324_224000
"bucket0$427,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140504_204600
"bucket0$428,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140323_204000
"bucket1$61,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,MQ_LAM_NOISE_20140521_013200
"bucket0$429,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140313_080800
"bucket0$430,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140505_094600
"bucket1$62,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,MQ_LAM_NOISE_20140404_113000
"bucket0$431,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140402_015100
"bucket0$432,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140523_205900
"bucket0$433,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140403_035100
"bucket0$434,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140303_230100
"bucket0$435,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140312_055700
"bucket0$436,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140423_010700
"bucket1$63,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,test,MQ_LAM_NOISE_20140411_201600
"bucket0$437,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140429_030600
"bucket0$438,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140522_020900
"bucket0$439,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140430_194500
"bucket0$440,:3,:6001",MQ,LAM,14.81292,-61.16314,1240.0,,,3000,100.0,ZNE,train,MQ_LAM_NOISE_20140414_165700
